precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta;CCAA
1.200 €/mes;Chalet unifamiliar en calle del Pino Santo;/alquilar/chalet_unifamiliar-carmona_centro_urbano-44189634083_516479/;Carmona;3 habs.;3 baños;180 m²;Estupendo chalet independiente en pino grande de una sola planta muy luminosa en urbanización cerrada con vigilancia de 24h y fáci...;37.4348218;-5.8200438;;sevilla
990 €/mes;Piso en Zona Ronda de Triana-Cartuja;/alquilar/piso-zona_ronda_de_triana_cartuja41010-45061340551_100500/;Zona Ronda de Triana-Cartuja (Distrito Triana. Sevilla Capital);2 habs.;;60 m²;¡Descubre tu nuevo hogar en el corazón de triana! Este fantástico piso a estrenar te sorprenderá con su luminosidad y sus techos a...;37.3890239;-6.0090644;;sevilla
8.005 €/mes;Apartamento en calle del Calamar;/alquilar/apartamento-san_jeronimo_la_bachillera41015-44221169093_520732/;San Jerónimo-La Bachillera (Distrito Norte. Sevilla Capital);1 hab.;1 baño;;Este apartamento en alquiler se encuentra en la zona de san jerónimo-la bachillera, en el piso 2º de un edificio con ascensor. Con...;37.4286913;-5.9817547;2ª planta;sevilla
2.000 €/mes;Casa en calle Pepe Arquellada, nº 1;/alquilar/casa-montequinto_el_colmenar41704-45054654989_515011/;Montequinto-El Colmenar (Dos Hermanas);5 habs.;3 baños;198 m²;"Exclusiva vivienda unifamiliar en urbanización selecta mykonos.

Esta casa se encuentra en una de las urbanizaciones más exclusiva...";37.3077604442302;-5.931564421023381;;sevilla
1.100 €/mes;Piso en San Lorenzo;/alquilar/piso-casco_antiguo_san_lorenzo41002-45029817157_510668/;San Lorenzo (Distrito Casco Antiguo. Sevilla Capital);2 habs.;2 baños;95 m²;Centro, san lorenzo: en exclusiva! Gran piso con calidades, techos altos y reciente construcción, 2 buenos dormitorios, 2 baños co...;37.3986705;-5.996768;1ª planta;sevilla
700 €/mes;Piso en Pío XII;/alquilar/piso-pio_xii41008-44179164748_100200/;Pío XII (Distrito Macarena. Sevilla Capital);;1 baño;45 m²;"¡Descubre este magnífico piso en alquiler en la ronda de pío xii!
Sólo para docentes, periodo de septiembre a junio.
Ubicado en un...";37.4066337;-5.9777287;2ª planta;sevilla
1.000 €/mes;Piso en calle Samaniego;/alquilar/piso-san_jose_san_carlos_fontanal41008-45094006195_100500/;San José-San Carlos-Fontanal (Distrito San Pablo-Santa Justa. Sevilla Capital);3 habs.;1 baño;75 m²;¿Eres estudiantes y estás cansad@ de ver pisos a modo de cuéntame? ¡¡No pierdas esta oportunidad!!Precioso piso reformado de 3 dor...;37.3971075;-5.9753458;1ª planta;sevilla
1.300 €/mes;Piso en Altozano - Pagés del Corro;/alquilar/piso-zona_ronda_de_triana_cartuja41010-45047843138_100500/;Zona Ronda de Triana-Cartuja (Distrito Triana. Sevilla Capital);2 habs.;1 baño;90 m²;"Coqueto piso reformado de dos habitaciones listo para alquilar en el emblemático barrio de triana, en sevilla.
Desde la inmobiliar...";37.3834173;-6.0080201;2ª planta;sevilla
1.200 €/mes;Piso en calle Castillo de Alcalá de Guadaira;/alquilar/piso-tabladilla_bami41013-44256343595_522814/;Tabladilla-Bami (Distrito Sur. Sevilla Capital);4 habs.;2 baños;97 m²;Piso de cuatro dormitorios en bami, cercano al hospital virgen del rocio, colegios, universidades y a un paso de la avenida de la ...;37.3592563;-5.9761257;2ª planta;sevilla
850 €/mes;Piso en Camas;/alquilar/piso-camas_centro_urbano-42518099718_108900/;Camas;3 habs.;2 baños;90 m²;Espectacular piso a estrenar de 90 m², ubicado en una urbanización privada en vega del rey. Dispone de 3 dormitorios con armarios ...;37.3839027;-6.0282183;2ª planta;sevilla
1.150 €/mes;Piso en calle San Jacinto;/alquilar/piso-triana_casco_antiguo41010-42547004596_522565/;Triana Casco Antiguo (Distrito Triana. Sevilla Capital);2 habs.;2 baños;82 m²;"Disponible en los primeros días de julio.
Amplia y luminosa vivienda situada en primera planta de edificio muy cuidado de los años...";37.382811;-6.0063408;1ª planta;sevilla
2.600 €/mes;Piso en calle Doctor Antonio Cortés Lladó;/alquilar/piso-prado_de_san_sebastian41004-40858498079_100500/;Prado de San Sebastián (Distrito Sur. Sevilla Capital);5 habs.;4 baños;254 m²;No le cobramos nada al inquilino. En la mejor zona de nervión, extraordinario piso de esquina de 254 metros, realmente son 2 pisos...;37.37847;-5.9811728;6ª planta;sevilla
