precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;publicado_hace;plataforma;CCAA
345€;Big double bedroom in the centre of Granada;https://rd.clk.thribee.com/id.1C1x1g09O1sN/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.8624trovit-web-85d48c649-xtbf2669eb3d6a0110/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Granada/type.2/page.12/cookieid.102001251669eb3d69fda99.38236833/pos.1/;18004, Provincia de Granada;7  habitaciones;2  baños;-;Rental period for this listing is between 3. 24 months...;Hace 2 días;Rentola;Granada
900€;Piso en Alquiler en La Granada;https://rd.clk.thribee.com/id.1WRI1fM1kC11/origin.1/section.232/section_type.2/country.es/vertical.homes/iuid.8624trovit-web-85d48c649-xtbf2669eb3d6a0110/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Granada/type.2/page.12/cookieid.102001251669eb3d69fda99.38236833/pos.1/;18006, La Granada, Provincia de Barcelona;3 habitaciones;1 baños;91 m²;Estudiantes curso 2024-2025. Fantástico piso en la calle Fontiveros, a tan solo 10 minutos del centro de Granada y a 2 minutos de la parada...;Hace 3 días;Vadevender;Granada
780€;Magnífico Piso en Zona Camino de Ronda;https://rd.clk.thribee.com/id.I1-51mCcx1L/origin.1/section.232/section_type.2/country.es/vertical.homes/iuid.8624trovit-web-85d48c649-xtbf2669eb3d6a0110/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Granada/type.2/page.12/cookieid.102001251669eb3d69fda99.38236833/pos.2/;18003, La Granada, Provincia de Barcelona;3 habitaciones;1 baños;84 m²;Piso en Granada zona Camino de ronda, 84 m. De superficie, 3 habitaciones dobles, un baño, propiedad para entrar a vivir, carpintería exterior...;Hace 3 días;Vadevender;Granada
400€;Inviting double bedroom in Zaidin;https://rd.clk.thribee.com/id.1dy1Vgbt1fo/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.8624trovit-web-85d48c649-xtbf2669eb3d6a0110/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Granada/type.2/page.12/cookieid.102001251669eb3d69fda99.38236833/pos.2/;18006, Provincia de Granada;3  habitaciones;1  baños;-;Rental period for this listing is between 3. 24 months...;Hace 2 días;Rentola;Granada
400€;Cosy single bedroom in the Pajaritos neighbourhood;https://rd.clk.thribee.com/id.1Hn1y1IcS12j/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.8624trovit-web-85d48c649-xtbf2669eb3d6a0110/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Granada/type.2/page.12/cookieid.102001251669eb3d69fda99.38236833/pos.3/;18014, Provincia de Granada;4  habitaciones;2  baños;-;Piso en una séptima planta en un piso de 4 habitaciones y 2 baños, con una gran terraza al exterior y vistas a Sierra Nevada. Rental period for t...;Hace 2 días;Rentola;Granada
790€;Bright 1-bedroom apartment near Plaza de la Trinidad;https://rd.clk.thribee.com/id.i1r1F1Q1I1gsv/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.8624trovit-web-85d48c649-xtbf2669eb3d6a0110/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Granada/type.2/page.12/cookieid.102001251669eb3d69fda99.38236833/pos.4/;18001, Provincia de Granada;1  habitaciones;1  baños;-;Charming Bedroom-Studio in the Heart of Granada. Your Gateway to the City! Experience Granada's magic from our cozy private bedroom-studio, a...;Hace 2 días;Rentola;Granada
330€;Large double bedroom in the city centre;https://rd.clk.thribee.com/id.wm1B181a_1z1s/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.8624trovit-web-85d48c649-xtbf2669eb3d6a0110/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Granada/type.2/page.12/cookieid.102001251669eb3d69fda99.38236833/pos.5/;18004, Provincia de Granada;5  habitaciones;2  baños;-;Rental period for this listing is between 3. 24 months...;Hace 2 días;Rentola;Granada
920€;Beautiful 1-bedroom apartment not far from the Faculty of Sciences University of Granada;https://rd.clk.thribee.com/id.1n1661X1171g1o/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.8624trovit-web-85d48c649-xtbf2669eb3d6a0110/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Granada/type.2/page.12/cookieid.102001251669eb3d69fda99.38236833/pos.6/;18009, Provincia de Granada;1  habitaciones;1  baños;-;...Granada, en el CAMPUS CENTER, a 10 minutos a pie. Factura 150 euros al mes en gastos que incluyen agua, electricidad y wifi, que se añadirán...;Hace 2 días;Rentola;Granada
729€;Elegant studio near Facultad de Medicina;https://rd.clk.thribee.com/id.H1qM1Qe1i1vy/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.8624trovit-web-85d48c649-xtbf2669eb3d6a0110/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Granada/type.2/page.12/cookieid.102001251669eb3d69fda99.38236833/pos.7/;18100, Provincia de Granada;1  habitaciones;1  baños;-;...just south of the Rio Monachil which flows through the heart of the town. Residents have easy access to the campus of the University of Granada...;Hace 2 días;Rentola;Granada
600€;Snug 3-bedroom apartment in Campo Verde;https://rd.clk.thribee.com/id.1K01Sx1zZ1or/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.8624trovit-web-85d48c649-xtbf2669eb3d6a0110/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Granada/type.2/page.12/cookieid.102001251669eb3d69fda99.38236833/pos.8/;18011, Provincia de Granada;3  habitaciones;1  baños;-;Si vas a venir a Granada para continuar con su vida académica y no tiene alojamiento, sin embargo, usted debe comprobar este acogedor...;Hace 2 días;Rentola;Granada
