precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;publicado_hace;plataforma;CCAA
1.850€;Salazar alquila estudiantes curso 2025/ zabalburu - sal12644 - ficha de inmueble;https://rd.clk.thribee.com/id.1Ola1D1B1vS1E/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.19927trovit-web-6c6f559b44-fnj4n66955bcdf11d3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Bizkaia/type.2/page.4/cookieid.102010466955bcdf0e648.85628633/pos.1/;48008, Bilbao, Provincia de Bizkaia;4  habitaciones;2  baños;97  m²;1.850 € ESTUDIANTES CURSO SALAZAR ALQUILA Vivienda muy amplia y luminosa, en el centro de Bilbao, recién reformada completamente con materiales d...;Hace 3 días;Rentola;Bizkaia
1.950€;2 dormitorio, Bilbao 48012 1ES78949-;https://rd.clk.thribee.com/id.131oREc1i181a/origin.1/section.232/section_type.2/country.es/vertical.homes/iuid.19927trovit-web-6c6f559b44-fnj4n66955bcdf11d3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Bizkaia/type.2/page.4/cookieid.102010466955bcdf0e648.85628633/pos.1/;48012, Bilbao, Provincia de Bizkaia;2 habitaciones;1 baños;-;TRV78949---. Apartamento de 2 dormitorios en alquiler en Ametzola, Bilbao. Se alquila apartamento amueblado de 2 habitaciones en Autonomia Kalea...;Hace 1 día;Listanza;Bizkaia
1.560€;1 dormitorio, Bilbao 48005 1ES78950-;https://rd.clk.thribee.com/id.1K1Y1w6F151kW/origin.1/section.232/section_type.2/country.es/vertical.homes/iuid.19927trovit-web-6c6f559b44-fnj4n66955bcdf11d3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Bizkaia/type.2/page.4/cookieid.102010466955bcdf0e648.85628633/pos.2/;48005, Bilbao, Provincia de Bizkaia;1 habitaciones;-;-;TRV78950---. Piso en alquiler en Bilbao!...;Hace 1 día;Listanza;Bizkaia
1.500€;Precioso piso en matiko cortas estancias o estudiantes mir - sal12601 - ficha de inmueble;https://rd.clk.thribee.com/id.fnD1GS1w1M1g/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.19927trovit-web-6c6f559b44-fnj4n66955bcdf11d3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Bizkaia/type.2/page.4/cookieid.102010466955bcdf0e648.85628633/pos.2/;48007, Bilbao, Provincia de Bizkaia;2  habitaciones;1  baños;62  m²;1.500 € SALAZAR ALQUILA preciosa vivienda totalmente reformada en Matiko. La vivienda se distribuye en salón con cocina abierta muy luminoso y ag...;Hace 3 días;Rentola;Bizkaia
1.650€;Solo estudiantes curso 2024/2025! -SAL12576 - Ficha de inmueble;https://rd.clk.thribee.com/id.a1F1A1xr1--1-/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.19927trovit-web-6c6f559b44-fnj4n66955bcdf11d3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Bizkaia/type.2/page.4/cookieid.102010466955bcdf0e648.85628633/pos.3/;48004, Bilbao, Provincia de Bizkaia;5  habitaciones;2  baños;95  m²;1.650 € solo estudiantes curso! Inmobiliaria salazar alquila vivienda para estudiantes en el centro de santutxu, justo enfrente de la boca de met...;Hace 3 días;Rentola;Bizkaia
1.100€;Piso en tivoli, julio y agosto! -SAL12679 - Ficha de inmueble;https://rd.clk.thribee.com/id.N141d1e1WlsX/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.19927trovit-web-6c6f559b44-fnj4n66955bcdf11d3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Bizkaia/type.2/page.4/cookieid.102010466955bcdf0e648.85628633/pos.4/;48001, Bilbao, Provincia de Bizkaia;3  habitaciones;1  baños;70  m²;1.100 € INMOBILIARIA SALAZAR ALQUILA EN EXCLUSIVA vivienda en la calle TÍBOLI, a 5 minutos del Ayuntamiento de Bilbao y del Campo Volantín, a 10...;Hace 3 días;Rentola;Bizkaia
1.150€;Alquiler verano san ignacio - sal12707 - ficha de inmueble;https://rd.clk.thribee.com/id.1X1f1u1Hv71-N/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.19927trovit-web-6c6f559b44-fnj4n66955bcdf11d3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Bizkaia/type.2/page.4/cookieid.102010466955bcdf0e648.85628633/pos.5/;48015, Bilbao, Provincia de Bizkaia;3  habitaciones;1  baños;72  m²;1.150 € salazar alquila piso para los meses julio y agosto. Vivienda distribuida en sala, 3 amplias habitaciones, 1 baño completos y cocina total...;Hace 3 días;Rentola;Bizkaia
1.380€;Alquiler vivienda estudiantes curso 2024/2025! -SAL12573 - Ficha de inmueble;https://rd.clk.thribee.com/id.p1m1c1M1H41Ma/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.19927trovit-web-6c6f559b44-fnj4n66955bcdf11d3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Bizkaia/type.2/page.4/cookieid.102010466955bcdf0e648.85628633/pos.6/;48004, Bilbao, Provincia de Bizkaia;3  habitaciones;2  baños;110  m²;1.380 € inmobiliaria salazar alquila vivienda para estudiantes curso! Estudiantes! Vivienda al lado metro santutxu! ,paradas de autobús y en un b...;Hace 3 días;Rentola;Bizkaia
1.275€;Alquiler piso parque amezola - sal12703 - ficha de inmueble;https://rd.clk.thribee.com/id.1D1D1r1T1H21Zn/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.19927trovit-web-6c6f559b44-fnj4n66955bcdf11d3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Bizkaia/type.2/page.4/cookieid.102010466955bcdf0e648.85628633/pos.7/;48012, Bilbao, Provincia de Bizkaia;3  habitaciones;2  baños;99  m²;1.275 € salazar alquila piso en pleno parque de amezola! Para compartir medicos, enfermeros, personal sanitario o MIR. Muy bien situado, exterior...;Hace 3 días;Rentola;Bizkaia
1.760€;Solo estudiantes curso 2024/2025! -SAL12577 - Ficha de inmueble;https://rd.clk.thribee.com/id.10191xQg2rC/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.19927trovit-web-6c6f559b44-fnj4n66955bcdf11d3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Bizkaia/type.2/page.4/cookieid.102010466955bcdf0e648.85628633/pos.8/;48014, Bilbao, Provincia de Bizkaia;4  habitaciones;2  baños;98  m²;1.760 € 1.840 € solo estudiantes curso! INMOBILIARIA SALAZAR ALQUILA EN EXCLUSIVA vivienda en DEUSTO para ESTUDIANTES, ubicación magnífica en un...;Hace 3 días;Rentola;Bizkaia
