precio;sub_descr;href;ubicacion;habitaciones;mt2;otros;latitude;longitude;banios;planta;CCAA
1.290.000 €;Piso en calle de San Bernardo;/comprar/piso-centro_palacio28005-7591676986_501235/;Palacio (Distrito Centro. Madrid Capital);6 habs.;187 m²;"Increíble inmueble de carácter señorial de grandes dimensiones en la calle san bernardo semiesquina con gran vía.
Se trata de una ...";40.4222446;-3.707585;2 baños;5ª planta;madrid
548.000 €;Piso en calle del Doctor Juan José López Ibor;/comprar/piso-penagrande28035-45089460656_109700/;Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital);2 habs.;59 m²;Piso en una finca de obra nueva de 59 m² de superficie construida y emplazado en la zona de madrid capital. Está dispuesto en 2 ha...;40.469638;-3.7262783;2 baños;;madrid
1.349.000 €;Piso en Paseo de la Castellana;/comprar/piso-castillejos28046-41671455838_100500/;Castillejos (Distrito Tetuán. Madrid Capital);3 habs.;152 m²;Inmueble situado en la novena planta exterior. Consta de tres habitaciones, tres baños completos, dos de ellos en suite, un aseo d...;40.457793;-3.6906761;4 baños;9ª planta;madrid
1.090.000 €;Casa en calle del Río Urumea;/comprar/casa-parque_de_boadilla28669-45057078141_500635/;Parque de Boadilla (Boadilla del Monte);5 habs.;340 m²;"Excepcional chalet independiente, totalmente reformado, pocos gastos de mantenimiento y muy buena situacion.

¡Ideal familias!

Cu...";40.4345596;-3.9156044;3 baños;;madrid
299.000 €;Piso en San Diego;/comprar/piso-san_diego28053-44170718834_523188/;San Diego (Distrito Puente de Vallecas. Madrid Capital);3 habs.;75 m²;Soluin ofrece en venta formidable piso de tres dormitorios con amplio patio/jardín privado, propio (único acceso al patio desde la...;40.3864998;-3.6655637;2 baños;Bajo;madrid
695.000 €;Piso en calle de Fernández de los Ríos;/comprar/piso-chamberi_arapiles28015-44259439575_104700/;Arapiles (Distrito Chamberí. Madrid Capital);4 habs.;147 m²;Magnífica vivienda situada en una 1ª planta exterior en pleno corazón de chamberí, vivienda de 147 m², está dividido en hall de en...;40.4351407;-3.7108659;2 baños;;madrid
179.990 €;Piso en calle Valle De Nocito, 2;/comprar/piso-rinconada28803-27547106453_271200/;Rinconada (Distrito Reyes Católicos. Alcalá de Henares);2 habs.;64 m²;"Para los amantes de los espacios abiertos y diáfanos. Tengo esta planta baja convertida en una moderna vivienda.
Cuenta con la ven...";40.47357218614807;-3.372059980916495;1 baño;Bajo;madrid
445.500 €;Casa adosada en calle de Denébola, 9001;/comprar/casa_adosada-sur_este28936-4049087774_109700/;Sur-Este (Móstoles);3 habs.;246 m²;V9-206. Casa adosada de obra nueva, de 246 m² de superficie construida, y emplazada en la zona de móstoles.  Está dispuesta en 3 h...;40.311303285;-3.849819982;3 baños;;madrid
260.000 €;Piso en Pinar del Rey;/comprar/piso-pinar_del_rey28033-45088315406_100200/;Pinar del Rey (Distrito Hortaleza. Madrid Capital);2 habs.;55 m²;Agencia inmobiliaria de madrid zona parque santa maria – pinar del rey- hortaleza tecnocasa con más de 25 años de experiencia en e...;40.4779644;-3.6470922;1 baño;2ª planta;madrid
130.000 €;Piso en calle de la Concha;/comprar/piso-aranjuez_centro-44186445307_518232/;Centro (Aranjuez);3 habs.;70 m²;Este piso de tres dormitorios es más que un simple lugar para vivir, será tu refugio donde empezar a crear recuerdos llenos de emo...;40.0293543;-3.6012525;1 baño;4ª planta;madrid
699.000 €;Chalet en calle Camino de Valladolid;/comprar/chalet-torrelodones_casco_antiguo-4272054403_109700/;Casco Antiguo (Torrelodones);4 habs.;174 m²;15. Chalet de obra nueva de 174 m² de superficie construida y situado en la zona de galapagar. Está estructurado en 4 habitaciones...;40.576696849;-3.934549079;3 baños;;madrid
