precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;CCAA
289.000 €;Piso en calle del Aconcagua, 28;/comprar/piso-camino_de_los_neveros_serrallo-45835256566_100500/;Camino de los Neveros-Serrallo (Distrito Genil. Granada Capital);3 habs.;2 baños;124 m²;3ª planta;Ponemos a la venta este maravilloso piso en urbanización altos del serrallo, ideal para familias con niños para poder disfrutar de...;37.1585;-3.57751;granada
360.000 €;;/comprar/piso-almunecar_casco_urbano-25025671087_524883/;Casco Urbano (Almuñécar);3 habs.;2 baños;190 m²;1ª planta;Ponemos a la venta en exclusiva este pisazo en almuñécar, con 190 m² de superficie, ubicado en la primera planta de una urbanizaci...;36.7349675;-3.6910015;granada
129.900 €;;/comprar/piso-la_zubia_centro_urbano-45911768247_100500/;La Zubia;3 habs.;1 baño;97 m²;2ª planta;Amplio piso de 3 dormitorios y muy luminoso en la zubia. Cuenta con un espectacular salón en esquina, cocina independiente con lav...;37.1150781;-3.5844667;granada
265.000 €;;/comprar/casa_pareada-lachar_centro_urbano-45076924566_100500/;Láchar;4 habs.;4 baños;293 m²;;"Ponemos a la venta esta preciosa casa en láchar rodeada de todos los servicios necesarios y con acceso directo a la autovía.
Esta ...";37.1924923;-3.8371695;granada
39.900 €;Casa en calle de San José, 25;/comprar/casa-escuzar_centro_urbano-45886757112_100500/;Escúzar;6 habs.;2 baños;208 m²;;Presentamos una auténtica oportunidad de inversión por rentabilidad ubicada en escúzar, granada. Una población ubicada a unos vein...;37.0632;-3.76002;granada
71.900 €;;/comprar/casa_adosada-salar_centro_urbano-38408005191_100500/;Salar;4 habs.;3 baños;166 m²;;Casa adosada ubicada en salar, con habitaciones grandes y luminosas. Se encuentra cerca de todos los servicios esenciales como col...;37.149824571;-4.067450442;granada
189.900 €;;/comprar/piso-torrenueva_costa_torrenueva-42545735259_998887/;Torrenueva (Torrenueva Costa);2 habs.;2 baños;76 m²;4ª planta;Espectacular terraza de 94m²!! No es un sueño, es real e inmobiliaria torrenueva costa, se la ofrece. Cuenta con 2 dormitorios dob...;36.7042168;-3.4894821;granada
165.000 €;;/comprar/piso-granada_capital_chana18015-45860082364_100500/;Chana (Granada Capital);4 habs.;2 baños;109 m²;Subsótano;Piso de cuatro dormitorios, un baño, aseo, salón, cocina con lavadero. Es todo exterior menos el aseo, tiene calefacción central y...;37.1906311;-3.628443;granada
650.000 €;;/comprar/chalet-ogijares_centro_urbano-41700022648_100500/;Ogíjares;4 habs.;4 baños;354 m²;;Hola, me presento soy un chalet  en una planta con 2300m² de parcela, me encuentro en ogíjares, mi ubicación es estupenda porque e...;37.1231607;-3.6082989;granada
355.000 €;;/comprar/apartamento-marina_del_este_punta_de_la_mona-43371951444_106200/;Marina del Este-Punta de la Mona (Almuñécar);3 habs.;2 baños;118 m²;;Icon marina es un promoción de obra nueva ubicado en la herradura, que ofrece 87 departamentos de dos y tres recámaras, incluidos ...;36.7258251;-3.7273274;granada
