precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;CCAA
700 €/mes;;/alquilar/apartamento-granada_capital_centro_catedral-10070250868_513370/;Centro-Catedral (Granada Capital);1 hab.;1 baño;60 m²;3ª planta;Coqueto apartamento en alquiler, totalmente amueblado y equipado, 1 dormitorio, 1 baño, salón, cocina equipada (abierta al salón)...;37.1740856;-3.6001962;granada
975 €/mes;Piso en Avenida de la Ilustración, 129;/alquilar/piso-campus_de_la_salud_palacio_de_los_deportes18016-45026611948_997271/;Campus de la Salud-Palacio de los Deportes (Distrito Zaidín. Granada Capital);3 habs.;2 baños;103 m²;2ª planta;Este fantástico piso en alquiler se encuentra en la zona de campus de la salud-palacio de los deportes en granada capital. Situado...;37.149727;-3.5984533;granada
680 €/mes;Piso en calle Molinos, 68;/alquilar/piso-realejo-95098545536_998322/;Realejo (Granada Capital);2 habs.;1 baño;77 m²;1ª planta;Apartamento amueblado solo estudiantes ubicado en el barrio del realejo y próximo a la nueva facultad de arquitectura y al centro ...;37.17069047587445;-3.5904943254029975;granada
965 €/mes;Apartamento en calle Rector Pascual Rivas Carrera, 5;/alquilar/apartamento-playa_granada-807191396_173200/;Playa Granada (Motril);2 habs.;2 baños;93 m²;3ª planta;"Junto al hotel impressive playa granada golf , en pleno campo de golf "" los moriscos"" se alquila apartamento bien amueblado con am...";36.721691;-3.5625744;granada
700 €/mes;;/alquilar/apartamento-castano_mirasierra18008-45912365117_106000/;Castaño-Mirasierra (Distrito Genil. Granada Capital);2 habs.;1 baño;89 m²;4ª planta;"* el precio incluye la comunidad.
*** no se permiten animales.
Disponible en julio de 2024.";37.1555737;-3.5935336;granada
1.600 €/mes;Piso en calle calle;/alquilar/piso-calahonda_carchuna18730-35857156232_105400/;Calahonda-Carchuna (Motril);2 habs.;2 baños;75 m²;3ª planta;Referencia: 663bb  se alquila 2ª quincena de agosto en calahonda . Piso que se distribuye en dos dormitorios, aseo y cuarto de bañ...;36.6993788;-3.4182914;granada
1.000 €/mes;;/alquilar/piso-figares_san_anton18005-45071830833_100500/;Figares-San Antón (Granada Capital);3 habs.;1 baño;79 m²;1ª planta;Se alquila piso de 79 m² con 3 dormitorios, un baño, salón, cocina y patio interior ubicado en el centro de granada en callejón de...;37.1685035;-3.5970131;granada
800 €/mes;Casa en calle Rueda Bolas, 6;/alquilar/casa-albaicin_distrito-40836652901_993435/;Albaicín (Granada Capital);2 habs.;2 baños;100 m²;;¡No pierdas la oportunidad de vivir en esta encantadora casa adosada en albaicín! Con una ubicación privilegiada en una zona tranq...;37.17863363333469;-3.5978335612742542;granada
650 €/mes;;/alquilar/piso-granada_capital_chana18003-35933313840_100500/;Chana (Granada Capital);3 habs.;1 baño;73 m²;5ª planta;Piso para alquilar en camino de ronda 189 muy cerca de la caleta, hospitales, juzgados y con parada de metro a 100 metros de la pu...;37.187642886;-3.614631213;granada
650 €/mes;Apartamento en calle de Quijada, 1;/alquilar/apartamento-granada_capital_centro_catedral-34207322588_525859/;Centro-Catedral (Granada Capital);1 hab.;1 baño;65 m²;Bajo;"Por favor leer antes de escribir o llamar! Se puede visitar previa cita con los inquilinos.

Disponemos de numerosos inmuebles par...";37.17909366371092;-3.596315408444092;granada
3.000 €/mes;;/alquilar/duplex-figares_san_anton18005-43423570939_516199/;Figares-San Antón (Granada Capital);4 habs.;2 baños;180 m²;8ª planta;Impresionante ático situado en el mismo centro de granada, situado en una octava planta con una distribución impecable , cuenta co...;37.1723136;-3.5995922;granada
480 €/sem;Apartamento en calle San Nicolás, 5;/alquilar/apartamento-salobrena_centro_urbano-39169670649_527266/;Salobreña;2 habs.;2 baños;127 m²;Bajo;Superficie total 127 m², apartamento superficie útil 96 m², hab. Individuales: 2, habitaciones dobles: 2, 2 baños, aire acondicion...;36.74784171144748;-3.588922273655789;granada
1.150 €/mes;;/alquilar/atico-realejo18009-45895178702_100500/;Realejo (Granada Capital);3 habs.;2 baños;111 m²;;Ático+garaje+trastero con ascensor totalmente reformado en zona del paseo del salón, en calle estepona , cerca del corte inglés. A...;37.1702816;-3.5940577;granada
747 €/mes;;/alquilar/piso-los_periodistas_parque_almunia18014-15047778925_101800/;Los Periodistas-Parque Almunia-Albayda (Granada Capital);3 habs.;2 baños;98 m²;2ª planta;Piso en planta segunda de 99 m² construidos en edificio calderón, con 3 dormitorios, armarios empotrados, 2 baños completos, salón...;37.1988057;-3.6191994;granada
