precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;publicado_hace;plataforma;CCAA
780.000€;Piso en venta en Barcelona, Sant Antoni. Magnífico piso en venta en Plaza Universidad, Barcelona. Pisos Barcelona;https://rd.clk.thribee.com/id.H1b1kXJ1jy1_/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.9538trovit-web-7f645b5d67-f4r8v668edc9e38f3d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.86/cookieid.102001261668edc9e2aee60.00779162/pos.1/;Sant Antoni, Eixample, Barcelona, Provincia de Barcelona;3  habitaciones;2  baños;116  m²;Magnífico piso en venta en Plaza Universidad, a pocos metros de Plaça de Catalunya, en el corazón de Barcelona. Situado en una 4ª planta real...;Hace +30 días;Habitaclia;Barcelona
325.000€;Piso en venta en Barcelona, Sant Ramon - Maternitat. Espectacular piso en Les Corts de 85m distribuido en cuatro dormitorios 1 doble con ventana al exterior y tres individuales, 1 bañ. Pisos Barcelona;https://rd.clk.thribee.com/id.K31wFKqra/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.9538trovit-web-7f645b5d67-f4r8v668edc9e38f3d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.86/cookieid.102001261668edc9e2aee60.00779162/pos.2/;Sant Ramon, Barcelona, Provincia de Barcelona;4  habitaciones;1  baños;85  m²;Espectacular piso en Les Corts de 85m² distribuido en: cuatro dormitorios (1 doble con ventana al exterior y tres individuales), 1 baño...;Hace +30 días;Habitaclia;Barcelona
370.000€;Piso en venta en Barcelona, Raval. Piso con 3 habitaciones con ascensor. Pisos Barcelona;https://rd.clk.thribee.com/id.N1_1NA-LvF/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.9538trovit-web-7f645b5d67-f4r8v668edc9e38f3d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.86/cookieid.102001261668edc9e2aee60.00779162/pos.3/;Barcelona, Provincia de Barcelona;3  habitaciones;2  baños;81  m²;...Superfície 81 m2, 3 Habitaciones, 2 Baños. Características Generales: Año de construcción 1968. Selección de Pisos a comprar en el Barcelonès...;Hace 27 días;Habitaclia;Barcelona
1.209.312€;Piso en venta en Barcelona, Dreta de l´Eixample. Soberbio piso de lujo de obra nueva en finca regia del Eixample. Pisos Barcelona;https://rd.clk.thribee.com/id.1c-l1L1p01w1W/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.9538trovit-web-7f645b5d67-f4r8v668edc9e38f3d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.86/cookieid.102001261668edc9e2aee60.00779162/pos.4/;Eixample, Barcelona, Provincia de Barcelona;3  habitaciones;2  baños;131  m²;Soberbio piso de lujo de obra nueva en finca regia del Eixample. Esta magnífica propiedad disfruta de una ubicación extraordinaria en...;Hace +30 días;Habitaclia;Barcelona
847.000€;Piso en venta en Barcelona, Diagonal Mar i el Front Marítim del Poblenou. Obra nueva. Pisos Barcelona;https://rd.clk.thribee.com/id.1gknm1j1q191i/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.9538trovit-web-7f645b5d67-f4r8v668edc9e38f3d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.86/cookieid.102001261668edc9e2aee60.00779162/pos.5/;Diagonal Mar, Barcelona, Provincia de Barcelona;2  habitaciones;1  baños;92  m²;...Acondicionado, Calefacción, Plaza parking, Equipamento deportivo, Cerca de transporte público. Selección de Pisos a comprar en el Barcelonès...;Hace +30 días;Habitaclia;Barcelona
1.490.000€;Piso en venta en Barcelona, Sant Gervasi - Galvany. Reformado con preciosas vistas al Turó Park. Pisos Barcelona;https://rd.clk.thribee.com/id.1i1Q7K5ABw/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.9538trovit-web-7f645b5d67-f4r8v668edc9e38f3d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.86/cookieid.102001261668edc9e2aee60.00779162/pos.6/;Sant Gervasi - Galvany, Sarrià - Sant Gervasi, Barcelona, Provincia de Barcelona;2  habitaciones;2  baños;177  m²;Piso en venta en Barcelona, Sant Gervasi. Galvany. Reformado con preciosas vistas al Turó Park. Pisos Barcelona...;Hace +30 días;Habitaclia;Barcelona
543.000€;Piso en venta en Barcelona, L´Antiga Esquerra de l´Eixample. L'Esquerra de l'Eixample. Pisos Barcelona;https://rd.clk.thribee.com/id.1k1D1u1zxV1ie/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.9538trovit-web-7f645b5d67-f4r8v668edc9e38f3d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.86/cookieid.102001261668edc9e2aee60.00779162/pos.7/;L'Antiga Esquerra de l'Eixample, Eixample, Barcelona, Provincia de Barcelona;3  habitaciones;3  baños;100  m²;A estrenar. Piso de 100 m² recién reformado en venta ubicado en la Eixample Izquierda, en el corazón de Barcelona. Muy luminoso y tranquilo...;Hace +30 días;Habitaclia;Barcelona
293.000€;Piso en venta en Barcelona, Gòtic. Pisos Barcelona;https://rd.clk.thribee.com/id.1lzA1voN11m/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.9538trovit-web-7f645b5d67-f4r8v668edc9e38f3d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.86/cookieid.102001261668edc9e2aee60.00779162/pos.8/;Barcelona, Provincia de Barcelona;2  habitaciones;1  baños;55  m²;...1 Baño. Características Generales: Año de construcción 1900. Carrer dels Escudellers. Selección de Pisos a comprar en el Barcelonès...;Hace +30 días;Habitaclia;Barcelona
369.000€;Piso en venta en Barcelona, Sant Ramon - Maternitat. Ideal para parejas y personas que deseen inmueble reformado. Pisos Barcelona;https://rd.clk.thribee.com/id.X1m21v1K1Lk1A/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.9538trovit-web-7f645b5d67-f4r8v668edc9e38f3d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.86/cookieid.102001261668edc9e2aee60.00779162/pos.9/;Sant Ramon, Barcelona, Provincia de Barcelona;2  habitaciones;2  baños;78  m²;...Generales: Aire Acondicionado, Planta 1, Año de construcción 1952. Comandant benitez. Selección de Pisos a comprar en el Barcelonès...;Hace 26 días;Habitaclia;Barcelona
310.000€;Piso en venta en Barcelona, Sant Ramon - Maternitat. Pisos Barcelona;https://rd.clk.thribee.com/id.ah121s1N11T1G/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.9538trovit-web-7f645b5d67-f4r8v668edc9e38f3d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.86/cookieid.102001261668edc9e2aee60.00779162/pos.10/;Sant Ramon, Barcelona, Provincia de Barcelona;4  habitaciones;2  baños;126  m²;...2 Baños. Características Generales: Año de construcción 1966. Gran Via de Carles III. Selección de Pisos a comprar en el Barcelonès...;Hace 3 días;Habitaclia;Barcelona
1.580.000€;Piso en venta en Barcelona, Sant Gervasi - Bonanova. Fantástica vivienda y oficina con parking y piscina. Pisos Barcelona;https://rd.clk.thribee.com/id.d-l1N141531F/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.9538trovit-web-7f645b5d67-f4r8v668edc9e38f3d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.86/cookieid.102001261668edc9e2aee60.00779162/pos.11/;Sant Gervasi, Barcelona, Provincia de Barcelona;3  habitaciones;3  baños;229  m²;...Piscina propia, Plaza parking, Planta 1, Año de construcción 2000, Vistas a la montaña. Selección de Pisos a comprar en el Barcelonès...;Hace +30 días;Habitaclia;Barcelona
490.000€;Piso en venta en Barcelona, Poblenou. Pisos Barcelona;https://rd.clk.thribee.com/id.Q1f1nc1UzOH/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.9538trovit-web-7f645b5d67-f4r8v668edc9e38f3d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.86/cookieid.102001261668edc9e2aee60.00779162/pos.12/;Barcelona, Provincia de Barcelona;2  habitaciones;1  baños;91  m²;Piso en venta en Barcelona, Poblenou. Pisos Barcelona...;Hace +30 días;Habitaclia;Barcelona
