precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;CCAA
1.200 €/mes;;/alquilar/piso-san_ignazio_elorrieta48015-41695993953_102200/;San Ignazio-Elorrieta (Distrito Deustu. Bilbao);3 habs.;1 baño;105 m²;3ª planta;"Se alquila piso para trabajadores temporales o estudiantes curso 2024/2025 en avda. lehendakari aguirre

95 m²   hall, amplio saló...";43.278998;-2.96122;vizcaya_bizkaia
900 €/mes;Apartamento en Goikoetxe Kalea, 10;/alquilar/apartamento-sopela_centro_urbano-45924782407_101800/;Sopela;1 hab.;1 baño;;;"Apartamento en sopelana ,
En alquiler para larga temporada .
Salón con cocina americana totalmente equipada  ,baño completo y luz ...";43.3816;-2.99284;vizcaya_bizkaia
1.190 €/mes;;/alquilar/piso-ibarrekolanda48015-45076122676_102200/;Ibarrekolanda (Distrito Deustu. Bilbao);3 habs.;1 baño;60 m²;8ª planta;"En sarriko, a tan solo 200m de la boca de metro y a 350m de la falcultad de economía.

Piso con reforma integral a estrenar.

Sala...";43.2754949;-2.9572322;vizcaya_bizkaia
900 €/mes;Piso en Abaro Etorbidea, nº Sin Informacion;/alquilar/piso-portugalete_centro-45883544830_109300/;Centro (Portugalete);2 habs.;1 baño;84 m²;5ª planta;Piso alto, con mucha luz. No dispone de ascensor. En el centro de portugalete, piso de 84 m² distribuidos en amplio salón, dos hab...;43.3223185;-3.0230337;vizcaya_bizkaia
1.200 €/mes;;/alquilar/piso-getxo_algorta48991-40008746336_109300/;Algorta (Getxo);2 habs.;1 baño;50 m²;;"&nbsp;alquiler temporal. Preciosa vivienda reformada en salsidu, algorta, getxo. 
La vivienda dispone de hall, sala, cocina indepe...";43.3541907;-3.0040285;vizcaya_bizkaia
1.400 €/mes;;/alquilar/duplex-getxo_algorta48991-44234973077_109300/;Algorta (Getxo);3 habs.;3 baños;89 m²;;"Vivienda de dos plantas en el centro de algorta. 
La vivienda dispone en la primera planta, hall,  un aseo, la práctica despenda, ...";43.3498062;-3.0032636;vizcaya_bizkaia
2.000 €/mes;;/alquilar/piso-gorliz_centro_urbano-45024816097_528475/;Gorliz;2 habs.;1 baño;78 m²;2ª planta;Se alquila piso en gandias auzoa, gorliz. Salón con salida a terraza cerrada, 2 habitaciones, cocina equipada con balcón, baño. Es...;43.399387751;-2.941093223;vizcaya_bizkaia
2.400 €/mes;;/alquilar/piso-abando_ensanche48001-44253101833_109300/;Abando Ensanche (Distrito Abando. Bilbao);4 habs.;2 baños;145 m²;;Inmobiliaria althena alquila precioso piso en el ensanche. Alquiler destinado a grupos de estudiantes, profesionales o familias. A...;43.2631719;-2.9251761;vizcaya_bizkaia
1.150 €/mes;;/alquilar/piso-txurdinaga48004-45005264474_109300/;Txurdinaga (Distrito Otxarkoaga-Txurdinaga. Bilbao);3 habs.;2 baños;90 m²;;Piso en txurdinaga, con 90 m² construidos, 3 dormitorios, 2 baños, 1 garaje/s, buen estado, exterior, planta 5, 2 terraza(s), 6 m²...;43.2611608;-2.9060264;vizcaya_bizkaia
1.200 €/mes;;/alquilar/piso-abando_ensanche48001-45920827811_101800/;Abando Ensanche (Distrito Abando. Bilbao);2 habs.;1 baño;74 m²;2ª planta;"Inmobiliaria campuzano alquila piso en la calle príncipe, junto a la calle buenos aires y muy cercano a la plaza circular.
Con 74 ...";43.262433298;-2.924950111;vizcaya_bizkaia
1.200 €/mes;;/alquilar/piso-matiko_loruri48007-45898520205_100500/;Matiko-Loruri (Distrito Uribarri. Bilbao);3 habs.;2 baños;90 m²;7ª planta;Vivienda exterior, situada en la calle anselma de salces junto a tiboli y castaños. Zona dotada de todos los servicios necesarios ...;43.2663802;-2.9232101;vizcaya_bizkaia
950 €/mes;;/alquilar/piso-uribarri_castanos-45844803415_100500/;Castaños (Distrito Uribarri. Bilbao);1 hab.;1 baño;50 m²;4ª planta;"Bonito apartamento situado en la calle anselma de salces, junto a la calle tiboli y a dos minutos del paseo de campo volantín.
Rod...";43.2663489;-2.9228806;vizcaya_bizkaia
3.600 €/mes;;/alquilar/duplex-andra_mari48993-45042267336_102200/;Andra Mari (Getxo);3 habs.;3 baños;190 m²;2ª planta;"¿Quieres vivir en una casa de ensueño?

Inmobiliaria mitxelena alquila mágnifico dúplex amueblado a capricho en zona llana, con vi...";43.360562;-3.0197736;vizcaya_bizkaia
1.300 €/mes;;/alquilar/piso-doneperiaga_deustuibarra_san_pedro_la_ribera48014-42551975598_109300/;Doneperiaga-Deustuibarra San Pedro-La Ribera (Distrito Deustu. Bilbao);3 habs.;1 baño;75 m²;;Vivienda junto a la universidad, se distribuye en salón, cocina, tres habitaciones y baño completo con ducha. Muy soleado. Ascens...;43.2787647;-2.9610906;vizcaya_bizkaia
1.600 €/mes;;/alquilar/piso-doneperiaga_deustuibarra_san_pedro_la_ribera48014-44237072650_109300/;Doneperiaga-Deustuibarra San Pedro-La Ribera (Distrito Deustu. Bilbao);4 habs.;2 baños;90 m²;;Se alquila a estudiantes vivienda de 4 habitaciones en el centro de deusto, bilbao. Tercera planta con ascensor. Se encuentra di...;43.2717973;-2.9482168;vizcaya_bizkaia
1.100 €/mes;;/alquilar/piso-atxuri48006-45001173327_102200/;Atxuri (Distrito Ibaiondo. Bilbao);3 habs.;2 baños;85 m²;1ª planta;Piso para alquiler estudiantes desde el septiembre a junio,   vivienda totalmente reformada, consta de 3 habitaciones y 2 baños co...;43.2531809;-2.9214342;vizcaya_bizkaia
950 €/mes;;/alquilar/apartamento-solokoetxe48005-44254501257_102200/;Solokoetxe (Distrito Ibaiondo. Bilbao);1 hab.;1 baño;70 m²;1ª planta;Se alquila apartamento de 1 dormitorio en el casco viejo, en edificio de hormigón y ascensor a dos pasos del metro de la plaza una...;43.2575589;-2.9222267;vizcaya_bizkaia
1.600 €/mes;;/alquilar/piso-matiko_loruri48007-45055661930_100500/;Matiko-Loruri (Distrito Uribarri. Bilbao);3 habs.;2 baños;107 m²;4ª planta;"Bonita vivienda exterior, situada en la plaza del funicular, con entrada también desde la plaza moraza. 

Distribuida en salón com...";43.2685343;-2.92597;vizcaya_bizkaia
960 €/mes;;/alquilar/piso-iralabarri48012-36749797475_287100/;Iralabarri (Distrito Errekalde. Bilbao);3 habs.;1 baño;71 m²;3ª planta;Piso para estudiantes ¿Buscas un lugar acogedor y espacioso para compartir con tus compañeros? Tenemos la solución ideal para ti. ...;43.25479658;-2.936327068;vizcaya_bizkaia
1.300 €/mes;;/alquilar/piso-indautxu48011-44251591245_101800/;Indautxu (Bilbao);2 habs.;2 baños;85 m²;2ª planta;Inmobiliaria campuzano alquila bonito piso, acogedor, equipado con muebles de calidad, luminoso, en excelente zona, en edificio co...;43.263837152;-2.939191993;vizcaya_bizkaia
2.900 €/mes;;/alquilar/piso-getxo_algorta48993-45092902034_102200/;Algorta (Getxo);2 habs.;1 baño;60 m²;;Getxo. En la misma playa de arrigunaga. Si quieres disfrutar, unas vacaciones al lado del mar además con todos los servicios cerca...;43.3549254;-3.0165782;vizcaya_bizkaia
1.600 €/mes;;/alquilar/piso-gorliz_centro_urbano-45841022060_528475/;Gorliz;2 habs.;1 baño;70 m²;1ª planta;"Se alquila piso para la segunda quincena de agosto. 
Sala con cocina americana, 2 habitaciones con armarios empotrados, baño. Gran...";43.412876;-2.9410468;vizcaya_bizkaia
1.800 €/mes;;/alquilar/piso-doneperiaga_deustuibarra_san_pedro_la_ribera48014-45013806013_106000/;Doneperiaga-Deustuibarra San Pedro-La Ribera (Distrito Deustu. Bilbao);4 habs.;2 baños;98 m²;1ª planta;Erlantz inmobiliaria os presenta en alquiler exclusivamente solo para estudiantes de la universidad de deusto este maravillosos pi...;43.271499439;-2.942045141;vizcaya_bizkaia
950 €/mes;;/alquilar/piso-bagatza_san_vicente48902-45077027873_102200/;Bagatza-San Vicente (Barakaldo);2 habs.;1 baño;65 m²;5ª planta;Estupendo piso en beurko berría ¡ Con garaje!  inmobiliaria broker te ofrece en alquiler este estupendo piso distribuido en salón ...;43.3001976;-2.993479;vizcaya_bizkaia
1.500 €/mes;;/alquilar/piso-sopela_centro_urbano-40024044727_109300/;Sopela;3 habs.;2 baños;90 m²;;Piso 90 m² en sopelana, bizkaia-vizcaya vivienda con unas de las mejores vistas de sopelmar. Todas las habitaciones son exteriores...;43.3917935;-2.9878019;vizcaya_bizkaia
