precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;publicado_hace;plataforma;CCAA
1.151.000€;Edificio de lujo en venta Sant Gervasi - Galvany, Barcelona, Cataluña;https://rd.clk.thribee.com/id.Jj1wM1x1R1z1j/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.113791trovit-web-7f7dc96976-6wgt866880d4f070bb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.102010466880d4edfece8.83911008/pos.11/;Provincia de Barcelona;-;-;408  m²;"...para Abril 25; hay posibilidad de visitar el piso piloto. No dude en contactarnos para obtener mas informaciones o organizar una visita...";Hace +30 días;LuxuryEstate;Barcelona
1.435.000€;Atico de lujo en venta Barcelona, España;https://rd.clk.thribee.com/id.-c_Es121O1v/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.113791trovit-web-7f7dc96976-6wgt866880d4f070bb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.102010466880d4edfece8.83911008/pos.12/;08011, Provincia de Barcelona;3  habitaciones;2  baños;160  m²;...moderna de obra nueva, ubicada muy cerca de Plaza Molina, con excelente acceso al transporte público y todos los servicios a su alcance. El piso...;Hace +30 días;LuxuryEstate;Barcelona
1.375.000€;Atico de alto standing de 106 m2 en venta Barcelona, España;https://rd.clk.thribee.com/id.191cudzc1tP/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.113791trovit-web-7f7dc96976-6wgt866880d4f070bb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.102010466880d4edfece8.83911008/pos.13/;08022, Provincia de Barcelona;2  habitaciones;3  baños;106  m²;Ático en los pisos 9 y 10, este dúplex ofrece vistas panorámicas incomparables de Barcelona, elevándose por encima de los edificios...;Hace +30 días;LuxuryEstate;Barcelona
3.500.000€;Atico de alto standing en venta Barcelona, Cataluña;https://rd.clk.thribee.com/id.1E1uI1Ma516N/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.113791trovit-web-7f7dc96976-6wgt866880d4f070bb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.102010466880d4edfece8.83911008/pos.14/;08011, Provincia de Barcelona;5  habitaciones;4  baños;264  m²;En la avenida comercial más exclusiva de Barcelona, Passeig de Gracia, encontramos este edificio señorial con un impecable y elegante hall de...;Hace +1 año;LuxuryEstate;Barcelona
14.000.000€;Villa / Chalet de lujo 1231 m2 en venta, Barcelona, Cataluña;https://rd.clk.thribee.com/id.1mY1S1k161v1w1q/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.113791trovit-web-7f7dc96976-6wgt866880d4f070bb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.102010466880d4edfece8.83911008/pos.15/;Provincia de Barcelona;7  habitaciones;6  baños;1.231  m²;Este precioso palacete noucentista de principios del siglo XX de cuatro pisos con jardín, piscina, varias terrazas, casa de invitados y amplia...;Hace +30 días;LuxuryEstate;Barcelona
5.800.000€;Atico de alto standing de 620 m2 en venta Barcelona, España;https://rd.clk.thribee.com/id.1ya1JI1I1j10V/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.113791trovit-web-7f7dc96976-6wgt866880d4f070bb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.102010466880d4edfece8.83911008/pos.16/;Provincia de Barcelona;7  habitaciones;10  baños;620  m²;...Además tiene un amplio trastero. Cabe la posibilidad de segregar el inmueble en dos pisos. 4 plazas de parking opcionales. Consultar precio...;Hace +30 días;LuxuryEstate;Barcelona
599.000€;Atico de alto standing de 93 m2 en venta Barcelona, España;https://rd.clk.thribee.com/id.M1g1KhV1USm/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.113791trovit-web-7f7dc96976-6wgt866880d4f070bb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.102010466880d4edfece8.83911008/pos.17/;08022, Provincia de Barcelona;3  habitaciones;1  baños;93  m²;...de vida inigualable en una de las zonas más prestigiosas de Barcelona, donde la comodidad y la elegancia se encuentran en perfecta armonía...;Hace +30 días;LuxuryEstate;Barcelona
3.200.000€;Piso de lujo en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.1W1Wzx1w19MR/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.113791trovit-web-7f7dc96976-6wgt866880d4f070bb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.102010466880d4edfece8.83911008/pos.18/;Provincia de Barcelona;8  habitaciones;4  baños;274  m²;LASOSE tiene el placer de presentarles este maravilloso ático dúplex con impresionantes vistas al Turó Park, dispone de dos espectaculares terraz...;Hace +30 días;LuxuryEstate;Barcelona
1.975.000€;Piso de lujo de 375 m2 en venta en Barcelona, España;https://rd.clk.thribee.com/id.1ZA1a1h11M1G1x/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.113791trovit-web-7f7dc96976-6wgt866880d4f070bb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.102010466880d4edfece8.83911008/pos.19/;08008, Provincia de Barcelona;10  habitaciones;4  baños;375  m²;Majestuosa y apartada propiedad en Plaza Kennedy, junto a la Avenida del Tibidabo. La espectacular entrada cuenta con un gran vestíbulo con un ba...;Hace 11 días;LuxuryEstate;Barcelona
3.200.000€;Piso de lujo de 256 m2 en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.7D1V1TMUyf/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.113791trovit-web-7f7dc96976-6wgt866880d4f070bb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.102010466880d4edfece8.83911008/pos.20/;Provincia de Barcelona;2  habitaciones;3  baños;256  m²;Precioso Proyecto de rehabilitación integral de la Casa Soler, en inmejorable ubicación en Pedralbes, Bisbe Catala 14. Adéntrate en la elegancia...;Hace +30 días;LuxuryEstate;Barcelona
635.000€;Piso de alto standing en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.A1F1b51f31BS/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.113791trovit-web-7f7dc96976-6wgt866880d4f070bb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.102010466880d4edfece8.83911008/pos.21/;08008, Provincia de Barcelona;2  habitaciones;2  baños;83  m²;Edificio de nueva construcción ubicado en C/Portbou 37, de un total de cinco viviendas de diseño moderno y elegante, amplias y luminosas. Disponi...;Hace +30 días;LuxuryEstate;Barcelona
1.900.000€;Piso de lujo de 375 m2 en venta en Barcelona, España;https://rd.clk.thribee.com/id.K121H1a1y1t11b/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.113791trovit-web-7f7dc96976-6wgt866880d4f070bb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.102010466880d4edfece8.83911008/pos.22/;08006, Provincia de Barcelona;7  habitaciones;6  baños;375  m²;Espectacular Dúplex totalmente exterior y muy luminoso, con dos preciosas terrazas una en cada planta. La vivienda tiene una superficie de 375m2...;Hace +30 días;LuxuryEstate;Barcelona
5.000.000€;Piso exclusivo de 615 m2 en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.LnAt1V1n1Q1R/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.113791trovit-web-7f7dc96976-6wgt866880d4f070bb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.102010466880d4edfece8.83911008/pos.23/;08008, Provincia de Barcelona;6  habitaciones;5  baños;615  m²;Villa de lujo de 6 dormitorios ubicada en la prestigiosa Sandy Lane Estate con vistas a la tercera calle del campo de golf Old Nine en Sandy Lane...;Hace 12 días;LuxuryEstate;Barcelona
1.040.000€;Piso de alto standing de 248 m2 en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.1U1UN1N1i1n1xI/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.113791trovit-web-7f7dc96976-6wgt866880d4f070bb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.102010466880d4edfece8.83911008/pos.24/;08008, Provincia de Barcelona;5  habitaciones;4  baños;248  m²;Al acceder a la vivienda, encontramos un amplio distribuidor que nos conduce a un gran salón comedor dividido en dos estancias con un precioso ba...;Hace 13 días;LuxuryEstate;Barcelona
880.000€;Piso de alto standing de 120 m2 en venta en Barcelona, España;https://rd.clk.thribee.com/id.1U7L1FQIVS/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.113791trovit-web-7f7dc96976-6wgt866880d4f070bb/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.102010466880d4edfece8.83911008/pos.25/;08008, Provincia de Barcelona;3  habitaciones;2  baños;120  m²;Situado en una elegante finca clásica de la calle Comte Borrell, eje peatonal del corazón del renombrado y dinámico barrio de Sant Antoni, a poco...;Hace +30 días;LuxuryEstate;Barcelona
590.000€;Piso en venta en Barcelona, L´Antiga Esquerra de l´Eixample. Precioso piso alto en l eixample esquerra. Pisos Barcelona;https://rd.clk.thribee.com/id.f1ZKxcd120/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.121286trovit-web-7f7dc96976-zdwfj66880d524c384/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.42/cookieid.102115766880d523491b9.16776663/pos.1/;L'Antiga Esquerra de l'Eixample, Eixample, Barcelona, Provincia de Barcelona;2  habitaciones;1  baños;88  m²;Este piso se encuentra en una cuarta planta real de una finca regia, ubicado en la popular zona de l'eixample esquerra, en Barcelona. Al ser...;Hace 6 días;Habitaclia;Barcelona
825.000€;Piso en venta en Barcelona, L´Antiga Esquerra de l´Eixample. Piso en venta en lAntiga Esquerra de lEixample. Pisos Barcelona;https://rd.clk.thribee.com/id.saKC1z1z1Hz/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.121286trovit-web-7f7dc96976-zdwfj66880d524c384/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.42/cookieid.102115766880d523491b9.16776663/pos.2/;L'Antiga Esquerra de l'Eixample, Eixample, Barcelona, Provincia de Barcelona;5  habitaciones;2  baños;154  m²;PISO CON TERRAZA EN VENTA EN LANTIGA ESQUERRA DE LEIXAMPLE Este maravilloso piso situado en el corazón de la Antiga Esquerra de L´Eixample...;Hace 2 días;Habitaclia;Barcelona
70.000€;Vivienda en Barcelona;https://rd.clk.thribee.com/id.1a131hYYkX/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.121286trovit-web-7f7dc96976-zdwfj66880d524c384/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.42/cookieid.102115766880d523491b9.16776663/pos.3/;08033, Barcelona, Provincia de Barcelona;3  habitaciones;1  baños;58  m²;Piso de 3 dormitorios y 58 m² ubicado en la provincia de Barcelona. Situado en una zona consolidada de la población, dispone de acceso directo...;Hace +30 días;solvia;Barcelona
1.395.000€;Apartamento en venta en Barcelona, Pedralbes. Piso en finca residencial de alto estanding con jardines privados y piscina. Apartamentos Barcelona;https://rd.clk.thribee.com/id.T1c1C716lR1R/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.121286trovit-web-7f7dc96976-zdwfj66880d524c384/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.42/cookieid.102115766880d523491b9.16776663/pos.4/;Pedralbes, Les Corts, Barcelona, Provincia de Barcelona;6  habitaciones;3  baños;252  m²;...no dude en contactar con Berkshire Hathaway HomeServices Barcelona, especialistas en inmuebles de alto standing en Barcelona. Distribución:...;Hace +30 días;Habitaclia;Barcelona
323.500€;Piso en venta en Barcelona, El Poble Sec - Parc de Montjuïc. Ponemos en venta este inmueble ilegalmente ocupado, situado en la calle fontrodona 9, 31, barcelona, pisos barcelona;https://rd.clk.thribee.com/id.1VnNy8N1PP/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.121286trovit-web-7f7dc96976-zdwfj66880d524c384/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.42/cookieid.102115766880d523491b9.16776663/pos.5/;El Poble-sec, Sants-Montjuïc, Barcelona, Provincia de Barcelona;4  habitaciones;1  baños;87  m²;...87 m2, 4 Habitaciones, 1 Baño. Características Generales: Año de construcción 1945. Fontrodona. Selección de Pisos a comprar en el Barcelonès...;Hace +30 días;Habitaclia;Barcelona
310.000€;Piso en venta en Barcelona, Can Baró. Encantadora vivienda en venta en Horta Guinardó. Pisos Barcelona;https://rd.clk.thribee.com/id.H1w1p12a1U1fG/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.121286trovit-web-7f7dc96976-zdwfj66880d524c384/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.42/cookieid.102115766880d523491b9.16776663/pos.6/;Can Baró, Horta-Guinardó, Barcelona, Provincia de Barcelona;4  habitaciones;2  baños;106  m²;...Características Generales: Calefacción, Año de construcción 1973. Carrer d'Albert Llanas. Selección de Pisos a comprar en el Barcelonès...;Hace +30 días;Habitaclia;Barcelona
485.000€;Piso en venta en Barcelona, Vila de Gràcia. Propiedad amueblada en venta, gracia. Pisos Barcelona;https://rd.clk.thribee.com/id.1V1_N1v11w1S1Q/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.121286trovit-web-7f7dc96976-zdwfj66880d524c384/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.42/cookieid.102115766880d523491b9.16776663/pos.7/;Gràcia, Barcelona, Provincia de Barcelona;3  habitaciones;2  baños;99  m²;Loca barcelona presenta: travessera de dalt con calle verdi en gracia. Apartamento amueblado, situado en la Travesera de Dalt. Barrio Gracia...;Hace +30 días;Habitaclia;Barcelona
264.000€;Piso en venta en Barcelona, Fort Pienc. Amplia vivienda calle ali bei-eixample-barcelona. Pisos Barcelona;https://rd.clk.thribee.com/id.M131Ms1X1V191G/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.121286trovit-web-7f7dc96976-zdwfj66880d524c384/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.42/cookieid.102115766880d523491b9.16776663/pos.8/;Barcelona, Provincia de Barcelona;4  habitaciones;1  baños;70  m²;Amplio piso en Barcelona, perfecto para familias. La vivienda esta situada en la 2ª planta sin ASCENSOR, cuenta con una superficie de 70 m²...;Hace +30 días;Habitaclia;Barcelona
145.000€;Piso en venta en Barcelona, El Camp d´en Grassot i Gràcia Nova. Encantador estudio. Pisos Barcelona;https://rd.clk.thribee.com/id.1k1z1ky1_y1wa/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.121286trovit-web-7f7dc96976-zdwfj66880d524c384/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.42/cookieid.102115766880d523491b9.16776663/pos.9/;El Camp d'en Grassot i Gràcia Nova, Gràcia, Barcelona, Provincia de Barcelona;-;1  baños;25  m²;En la prestigiosa ciudad de Barcelona, en la encantadora zona de Gracia, se encuentra este acogedor estudio en venta. Con una distribución...;Hace +30 días;Habitaclia;Barcelona
369.500€;Piso en venta en Barcelona, Hostafrancs. Precioso piso en Hostafrancs. Pisos Barcelona;https://rd.clk.thribee.com/id.1iD1y1H1A1W1Vm/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.121286trovit-web-7f7dc96976-zdwfj66880d524c384/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.42/cookieid.102115766880d523491b9.16776663/pos.10/;Hostafrancs, Sants-Montjuïc, Barcelona, Provincia de Barcelona;2  habitaciones;2  baños;76  m²;...Generales: Aire Acondicionado, Calefacción, Año de construcción 1910. Carrer d'Ermengarda. Selección de Pisos a comprar en el Barcelonès...;Hace +30 días;Habitaclia;Barcelona
321.000€;Piso en venta en Barcelona, Fort Pienc. Piso en venta en calle Lepant, Barcelona. Pisos Barcelona;https://rd.clk.thribee.com/id.1q1f1g1s10s7i/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.121286trovit-web-7f7dc96976-zdwfj66880d524c384/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.42/cookieid.102115766880d523491b9.16776663/pos.11/;Barcelona, Provincia de Barcelona;2  habitaciones;1  baños;82  m²;...Superfície 82 m2, 2 Habitaciones, 1 Baño. Características Generales: Planta 3. Carrer de Lepant. Selección de Pisos a comprar en el Barcelonès...;Hace +30 días;Habitaclia;Barcelona
1.500.000€;Piso en venta en Barcelona, Diagonal Mar i el Front Marítim del Poblenou. Exclusivo apartamento en primera línea de mar. Pisos Barcelona;https://rd.clk.thribee.com/id.F1gd1u1i1-1T1B/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.121286trovit-web-7f7dc96976-zdwfj66880d524c384/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.42/cookieid.102115766880d523491b9.16776663/pos.12/;Diagonal Mar, Barcelona, Provincia de Barcelona;3  habitaciones;2  baños;100  m²;...Calefacción, Plaza parking, Año de construcción 2010, Vistas al mar, Vistas a la montaña. Selección de Pisos a comprar en el Barcelonès...;Hace +30 días;Habitaclia;Barcelona
440.000€;Piso en venta en Barcelona, Raval. Luminoso y gran apartamento. Pisos Barcelona;https://rd.clk.thribee.com/id.91KoV1lXT-/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.121286trovit-web-7f7dc96976-zdwfj66880d524c384/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.42/cookieid.102115766880d523491b9.16776663/pos.13/;Barcelona, Provincia de Barcelona;2  habitaciones;2  baños;120  m²;...Características Generales: , Aire Acondicionado, Año de construcción 1936. Carrer de la Lluna. Selección de Pisos a comprar en el Barcelonès...;Hace +30 días;Habitaclia;Barcelona
650.000€;Piso en venta en Barcelona, L´Antiga Esquerra de l´Eixample. En el Corazón de l'Eixample. Pisos Barcelona;https://rd.clk.thribee.com/id.1Kf1sy1z1h141J/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.121286trovit-web-7f7dc96976-zdwfj66880d524c384/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.42/cookieid.102115766880d523491b9.16776663/pos.14/;L'Antiga Esquerra de l'Eixample, Eixample, Barcelona, Provincia de Barcelona;3  habitaciones;2  baños;126  m²;...Características Generales: Aire Acondicionado, Año de construcción 1900. Carrer de la Diputació. Selección de Pisos a comprar en el Barcelonès...;Hace +30 días;Habitaclia;Barcelona
590.000€;Piso en venta en Barcelona, Dreta de l´Eixample. Piso con 4 habitaciones amueblado con ascensor. Pisos Barcelona;https://rd.clk.thribee.com/id.1O1bW1-71Y1C1g/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.121286trovit-web-7f7dc96976-zdwfj66880d524c384/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.42/cookieid.102115766880d523491b9.16776663/pos.15/;Eixample, Barcelona, Provincia de Barcelona;4  habitaciones;1  baños;112  m²;Housfy vende piso en La Dreta de l'Eixample Se vende piso en Eixample, Barcelona, un espacio para disfrutar en tu día a día. Este piso fue...;Hace 12 días;Habitaclia;Barcelona
260.000€;Piso en venta en Barcelona, Gòtic. En el Gótico, reformado con ascensor a 1 minuto de Pso. Colon. Pisos Barcelona;https://rd.clk.thribee.com/id.91M11rtjH/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.121286trovit-web-7f7dc96976-zdwfj66880d524c384/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.42/cookieid.102115766880d523491b9.16776663/pos.16/;Barcelona, Provincia de Barcelona;2  habitaciones;1  baños;74  m²;Piso reformado de 74m2 en el emblemático barrio Gótico de Barcelona. El piso se compone de un luminoso salón comedor con salida al balcón, una...;Hace +30 días;Habitaclia;Barcelona
460.000€;Piso en venta en Barcelona, Sant Antoni. Vivienda en corazón de Barcelona, en la prestigiosa zona de Eixample Sant Antoni. Pisos Barcelona;https://rd.clk.thribee.com/id.L1X17A1v1L3k/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.121286trovit-web-7f7dc96976-zdwfj66880d524c384/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.42/cookieid.102115766880d523491b9.16776663/pos.17/;Sant Antoni, Eixample, Barcelona, Provincia de Barcelona;4  habitaciones;2  baños;100  m²;En el corazón de Barcelona, en la prestigiosa zona de Eixample. Sant Antoni, se encuentra este impecable piso en venta que te cautivará desde...;Hace +30 días;Habitaclia;Barcelona
