precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta;CCAA
151.000 €;Apartamento en calle Madalena Murillo, nº 29;/comprar/apartamento-gelves_centro_urbano-38338569931_106000/;Gelves;2 habs.;2 baños;Más de 20;"Ultimo atico a la venta de una promoción de obra nueva recien iniciada, y con entrega en primavera de 2025.
La promoción consta de...";37.3462;-6.02996;;sevilla
149.000 €;Piso en calle del Bidasoa;/comprar/piso-barrio_leon_el_tardon_blas_infante41010-45071256548_104700/;Barrio León-El Tardón-Blas Infante (Distrito Triana. Sevilla Capital);3 habs.;;57 m²;Características del inmueble: piso en triana, en la barriada de 'el carmen', a 2 min de la parada de metro de blas infante. Dispo...;37.3749392;-6.0129629;;sevilla
205.000 €;Piso en calle de Chipre, 3;/comprar/piso-elcano_los_bermejales41012-43348383408_106000/;Elcano-Los Bermejales (Distrito Bellavista-La Palmera. Sevilla Capital);2 habs.;1 baño;90 m²;"Piso a la venta en los bermejales.
La vivienda consta de dos dormitorios, salón, cocina independiente y baño.
Dispone de plaza de ...";37.3444;-5.98227;2ª planta;sevilla
895.000 €;Casa en calle San Pablo;/comprar/casa-alfalfa41001-40092674586_527420/;Alfalfa (Distrito Casco Antiguo. Sevilla Capital);2 habs.;3 baños;151 m²;Este inmueble en venta en exclusiva se trata de una casa reformada recientemente que consta de 3 plantas y una terraza amplia y co...;37.389596;-5.9993289;;sevilla
199.900 €;Casa pareada en Centro;/comprar/casa_pareada-bormujos_centro-42597766177_101800/;Centro (Bormujos);3 habs.;2 baños;136 m²;Casa pareada situada en bormujos, muy cerca al polideportivo, parada de bus, restauración, parques. La vivienda de 136 m² consta d...;37.3720693;-6.0655302;;sevilla
210.000 €;Casa unifamiliar en calle de Lope de Vega;/comprar/casa_unifamiliar-zona_plazas_el_arenal_la_polvora41701-44240857140_521710/;Zona Plazas El Arenal-La Pólvora (Distrito Zona Centro. Dos Hermanas);4 habs.;3 baños;165 m²;"Casa en venta en calle lope de vega.

Esta magnífica vivienda de 165 m² consta de planta baja, planta primera y castillete.

En pl...";37.2862896;-5.928243;;sevilla
373.000 €;Ático en Avenida Felipe González Márquez,  s/n;/comprar/atico-montequinto_el_colmenar41704-4275492016_109700/;Montequinto-El Colmenar (Dos Hermanas);3 habs.;2 baños;119 m²;Ref. 585. Ático en un edificio de obra nueva de 119 m² de superficie construida y ubicado en la zona de dos hermanas. Está distrib...;37.3041103;-5.9365007;;sevilla
280.000 €;Chalet en calle Olivo;/comprar/chalet-bollullos_de_la_mitacion_centro_urbano41110-25036304051_101800/;Bollullos de la Mitación;3 habs.;2 baños;160 m²;"Oportunidad en urbanización ""la juliana""
Bonito chalet independiente de 160 m² en parcela de 551 m². 
Vivienda de dos plantas dist...";37.3138464;-6.170708;;sevilla
295.000 €;Piso en Parlamento;/comprar/piso-parlamento41009-42539110741_101800/;Parlamento (Distrito Macarena. Sevilla Capital);4 habs.;2 baños;128 m²;Piso en venta separado en dos pisos independientes, uno con 3 dormitorios, cocina office con salón, 1 baño completo , reformado , ...;37.4034366;-5.9920714;2ª planta;sevilla
131.050 €;Apartamento en Plaza del Rey Aurelio;/comprar/apartamento-parque_alcosa_jardines_del_eden41019-44244178469_100500/;Parque Alcosa-Jardines del Edén (Distrito Este-Alcosa-Torreblanca. Sevilla Capital);3 habs.;;82 m²;"Piso muy tranquilo en pleno parque alcosa.
La vivienda consta de tres habitaciones, un baño y patio interior, siendo sus ventanas ...";37.4087756;-5.9190182;Bajo;sevilla
