precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;CCAA
2.200 €/mes;;/alquilar/piso-casco_antiguo_arenal41001-44190601036_100500/;Arenal (Distrito Casco Antiguo. Sevilla Capital);4 habs.;3 baños;205 m²;3ª planta;Espectacular vivienda en la mejor zona de sevilla, en la zona del arenal, al lado de la maestranza y a un minuto de la giralda. Co...;37.3849246;-5.9960743;sevilla
2.950 €/mes;;/alquilar/atico-la_buhaira_san_bernardo41018-36760361603_524646/;La Buhaira-San Bernardo (Distrito Nervión. Sevilla Capital);3 habs.;3 baños;170 m²;;Magnífico ático de lujo 170 m² + 50 m² de terraza. Salon comedor con salida a la terraza, 3 dormitorios, cocina amueblada con elec...;37.3873077;-5.9693907;sevilla
780 €/mes;Piso en calle de la Vía Láctea, 2;/alquilar/piso-dos_hermanas_la_motilla41703-45921985710_100500/;La Motilla (Dos Hermanas);2 habs.;1 baño;60 m²;4ª planta;Piso en zona inmejorable, de 2 dormitorios, urbanización la motilla. Estupendas zonas comunitarias con piscina, pista de paddle y ...;37.2889;-5.9447;sevilla
750 €/mes;;/alquilar/piso-camas_centro_urbano-45850355770_106000/;Camas;3 habs.;1 baño;79 m²;3ª planta;"Se alquila piso en camas, sevilla!!!!

Amplio y luminoso piso en alquiler, con plaza de caraje incluida!!!!

Se alquila piso en la...";37.4086749;-6.0356277;sevilla
3.000 €/mes;;/alquilar/piso-feria_alameda41002-24212310118_100500/;Feria-Alameda (Distrito Casco Antiguo. Sevilla Capital);2 habs.;2 baños;170 m²;3ª planta;"Estupendo y singular piso amueblado en el casco histórico de sevilla, zona alameda de hércules. Es una 3ª planta sin ascensor. 

I...";37.3970797;-5.993784;sevilla
500 €/mes;;/alquilar/piso-utrera_centro_urbano-45853365173_100200/;Utrera;;;64 m²;;Estupendo piso de segunda planta amueblado entero que consta de salón comedor, cocina, tres habitaciones y baño, completamente amu...;37.1808455;-5.791994;sevilla
3.500 €/mes;;/alquilar/chalet-montequinto_el_colmenar41089-45886925301_101800/;Montequinto-El Colmenar (Dos Hermanas);5 habs.;3 baños;606 m²;;"Magnífico chalet en cerros de montequinto:

- ubicación: en la prestigiosa zona de los cerros, monte quinto, a solo un minuto a p...";37.3279244;-5.9390502;sevilla
1.200 €/mes;;/alquilar/piso-barrio_leon_el_tardon_blas_infante41010-45864889583_108900/;Barrio León-El Tardón-Blas Infante (Distrito Triana. Sevilla Capital);2 habs.;2 baños;91 m²;2ª planta;"Ubicada en el encantador barrio de triana, esta vivienda de alquiler es una auténtica joya recién estrenada. 

Con dos amplias hab...";37.3809629;-6.0117306;sevilla
450 €/mes;;/alquilar/piso-pino_montano41015-39176042746_101800/;Pino Montano (Distrito Norte. Sevilla Capital);2 habs.;1 baño;50 m²;;Alquiler subvencionado por la consejería de fomento y vivienda de la junta de andalucia, en régimen de alquiler  (con garaje y tra...;37.4257581;-5.9711338;sevilla
925 €/mes;;/alquilar/piso-casco_antiguo_san_lorenzo41002-45891997172_100500/;San Lorenzo (Distrito Casco Antiguo. Sevilla Capital);1 hab.;1 baño;60 m²;1ª planta;Estupendo apartamento amueblado ubicado en un edificio singular del centro de la ciudad, rehabilitado y con bonitas zonas comunes....;37.3940855;-5.9952609;sevilla
