precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta;CCAA
98.000 €;Casa en calle Olivillo;/comprar/casa-lentegi_centro_urbano-40057526857_103200/;Lentegí;4 habs.;1 baño;129 m²;Casa en venta en lentegi: un bonito pueblo con encanto, situado en un paraje exclusivo natural y a ta...;36.8359;-3.67443;;granada
215.000 €;Piso en Avenida de Andalucía;/comprar/piso-almunecar_casco_urbano-42521163378_524883/;Casco Urbano (Almuñécar);3 habs.;1 baño;100 m²;Ponemos a la venta este magnifico piso en pleno corazón de almuñécar, con 94 metros cuadrados, completamente renovado y con todas ...;36.7332856;-3.6889018;2ª planta;granada
105.000 €;Dúplex en calle calle Fuente del Tesoro;/comprar/duplex-sierra_nevada-35845969454_100500/;Sierra Nevada (Monachil);1 hab.;1 baño;80 m²;"¡Oportunidad única! 

Fantástica vivienda tipo duplex situada en la zona alta de la estación, a 50 metros de la 2ºparada del teles...";37.095268635;-3.401001463;Bajo;granada
334.500 €;Chalet pareado en calle de San Pablo;/comprar/chalet_pareado-aljomahima_ermita_nuestra_senora_de_las_nieves-43333688261_109300/;Aljomahima-Ermita Nuestra Señora de las Nieves (Las Gabias);4 habs.;2 baños;198 m²;Presentamos en exclusiva esta magnífica propiedad en venta de 358 m²,  situada en urbanización privada de san nicolás, que limita ...;37.1304;-3.62601;;granada
125.000 €;Casa en calle Real;/comprar/casa-otivar_centro_urbano-20897913753_103200/;Otívar;3 habs.;2 baños;183 m²;"Excelente casa  en venta en el bonito pueblo de la costa tropical, otivar, granada, andalucia.
Esta e...";36.8151;-3.68209;;granada
220.000 €;Ático en Urbanización El Sotillo Ii;/comprar/atico-castell_de_ferro-35869029659_109300/;Castell de Ferro (Gualchos);2 habs.;2 baños;80 m²;"Espectacular  atico en castell de ferro con vistas al mar. Un paraiso donde disfrutar todo el año. 
Ponemos a la venta éste espect...";36.72287;-3.35777;;granada
550.000 €;Chalet en calle Cortijo Luciquilla-Zorreras;/comprar/chalet-zona_este-45056090836_527388/;Zona Este (Motril);5 habs.;3 baños;489 m²;Se pone a la venta esta impresionante villa en la zona este de motril. Con una superficie total de 489 m² y un terreno de 2000 m²,...;36.7433027;-3.5064406;;granada
59.000 €;Piso en calle de Vistas de los Ángeles, 19;/comprar/piso-loja_centro_urbano-45099859338_528390/;Loja;3 habs.;1 baño;61 m²;"Este encantador piso en venta se encuentra en la ciudad de loja. Con una superficie total de 61 m² en buen estado dispone de:

- 1...";37.163837;-4.145617;2ª planta;granada
360.000 €;Piso en Urbanización Cortijo de La Santa Cruz;/comprar/piso-almunecar_casco_urbano-25025671087_524883/;Casco Urbano (Almuñécar);3 habs.;2 baños;190 m²;Ponemos a la venta en exclusiva este pisazo en almuñécar, con 190 m² de superficie, ubicado en la primera planta de una urbanizaci...;36.7349675;-3.6910015;1ª planta;granada
195.000 €;Casa en Plaza de Martín Recuerda;/comprar/casa-almunecar_casco_urbano-43336536527_103200/;Casco Urbano (Almuñécar);3 habs.;3 baños;120 m²;Amplia casa de pueblo en la zona del casco histórico de almuñécar, propiedad  en muy buen estado de 1...;36.7324;-3.69287;;granada
89.900 €;Casa en Guadix;/comprar/casa-guadix_centro_urbano-44175531308_100500/;Guadix;4 habs.;2 baños;159 m²;"Ref 003
 

•casa tipo dúplex en guadix,  situada en urbanización residencial huerta milla

•dispone de una superficie gráfica de 1...";37.298007746;-3.139071492;;granada
97.000 €;Casa rústica en calle Real, 18;/comprar/casa_rustica-lecrin_centro_urbano-32504300812_100500/;Lecrín;4 habs.;2 baños;170 m²;"Magnifica casa con vistas increibles, terraza enorme y soleada.
Una casa para reformar a tu gusto y disfrutar del buen clima y tra...";36.9273;-3.54118;;granada
344.000 €;Chalet en calle Mar Mediterráneo,  s/n;/comprar/chalet-albolote_centro_urbano-3489245194_109700/;Albolote;4 habs.;3 baños;138 m²;Nº 13. Chalet de obra nueva de 138 m² de superficie construida y emplazado en la zona de albolote. Está dispuesto en 4 habitacione...;37.2497949;-3.65105222;;granada
97.000 €;Casa en Travesía de las Angustias Viejas;/comprar/casa-almunecar_casco_urbano-39193980660_103200/;Casco Urbano (Almuñécar);1 hab.;1 baño;58 m²;Casa en venta  en almuñécar situada  en una zona tranquila  y  a pocos pasos de la plaza del ayuntami...;36.7349;-3.69035;;granada
159.000 €;Casa en calle de Jorge Guillén;/comprar/casa-fuente_vaqueros_centro_urbano-41705247404_519240/;Fuente Vaqueros;4 habs.;2 baños;227 m²;En venta casa muy amplia y luminosa con buena ubicación en fuente vaqueros de dos plantas, terraza y gran patio, en zona tranquila...;37.2214429;-3.7807561;;granada
146.000 €;Casa adosada en calle de las Balsas;/comprar/casa_adosada-durcal_centro_urbano-43402655835_100500/;Dúrcal;4 habs.;3 baños;198 m²;Se pone a la venta este estupendo adosado en la localidad de dúrcal, situado en una tranquila urbanización con un garaje comunitar...;36.9904688;-3.5639439;;granada
109.000 €;Piso en Avenida del Alcalde Caridad;/comprar/piso-otivar_centro_urbano-44234506124_524883/;Otívar;3 habs.;2 baños;98 m²;¿Algunas vez has imaginado tener todo lo que quieres de la naturaleza? Pues está es la oportunidad de conseguirlo, puedes tener es...;36.813377297;-3.679403428;2ª planta;granada
169.000 €;Piso en calle Rauda, 2;/comprar/piso-carretera_de_la_sierra18008-43360949135_100500/;Carretera de la Sierra (Distrito Genil. Granada Capital);2 habs.;1 baño;78 m²;"Piso a estrenar junto al hospital vhitas

Magnífica vivienda  a estrenar en ctra.  De la alhambra, junto al hospital vhitas, excel...";37.1641;-3.57185;1ª planta;granada
344.000 €;Chalet en calle Mar Mediterráneo,  s/n;/comprar/chalet-albolote_centro_urbano-3489245194_109700/;Albolote;4 habs.;3 baños;138 m²;Nº 13. Chalet de obra nueva de 138 m2 de superficie construida y emplazado en la zona de Albolote. Está dispuesto en 4 habitaciones, 3 baños completos, terraza y dispone de certificación energética B. Cuenta como extras garaje Parcela de 276,77 m2.;37,2497949;-3,65105222;;granada
60.000 €;Casa adosada en Padul;/comprar/casa_adosada-padul_centro_urbano-44243649188_108900/;Padul;3 habs.;1 baño;143 m²;"Descripción de la propiedad: 
Se vende casa adosada en el encantador pueblo de padul. Situada en una buena zona, accesible y cerca...";37.026439313;-3.625405597;;granada
108.000 €;Ático en calle Fábrica Vieja, 9;/comprar/atico-granada_capital_centro_catedral-39259771539_516199/;Centro-Catedral (Granada Capital);1 hab.;1 baño;45 m²;Ático estudio con terraza propia, situado en calle peatonal junto parque botánico, plaza de la trinidad , facultad de derecho, con...;37.176628155408835;-3.602540733363041;;granada
369.900 €;Chalet en calle Cañada Real;/comprar/chalet-villa_de_otura_centro_urbano-43352384022_100500/;Villa de Otura;5 habs.;3 baños;200 m²;"Espectacular chalet independiente ubicado en el residencial santa clara golf de otura. 
Cuenta con 200 metros construidos en dos p...";37.0792652;-3.6335762;;granada
124.900 €;Piso en calle de las Eras Altas, 3;/comprar/piso-la_zubia_centro_urbano-40849014103_103800/;La Zubia;2 habs.;2 baños;93 m²;En el centro de la zubia ponemos a la venta este magnifico piso, con todo lo que se le puede pedir a una vivienda. Tiene trastero,...;37.11463972213054;-3.5846568129932925;Bajo;granada
320.000 €;Casa pareada en calle de San Pablo;/comprar/casa_pareada-ogijares_centro_urbano-43410828830_100500/;Ogíjares;4 habs.;2 baños;198 m²;Disfrute de un espacio ideal para su familia en esta magnífica vivienda, ubicada en una tranquila urbanización privada con piscina...;37.1305768;-3.6258211;;granada
280.000 €;Piso en calle de Pablo Iglesias;/comprar/piso-almunecar_casco_urbano-40092984342_103200/;Casco Urbano (Almuñécar);3 habs.;2 baños;104 m²;Piso de lujo en venta en almuñécar en una urbanización cerrada  y muy cerca de la playa de san cristó...;36.7331;-3.69453;;granada
132.000 €;Piso en calle Bricbarca;/comprar/piso-torrenueva_costa_torrenueva-45016692747_998887/;Torrenueva (Torrenueva Costa);3 habs.;2 baños;79 m²;¡¡¡ Atención a esta gran oportunidad!!!. Estupendo, para entrar, acogedor, exterior y a un paso de la playa, así es este piso que ...;36.699504718;-3.482566595;2ª planta;granada
330.000 €;Piso en calle de Livry-Gargan;/comprar/piso-almunecar_casco_urbano-44252852994_514107/;Casco Urbano (Almuñécar);3 habs.;1 baño;95 m²;En el municipio de almuñécar, se encuentra este acogedor piso en venta en el casco urbano. Con una superficie total de 97 m², este...;36.731688;-3.6885425;3ª planta;granada
259.100 €;Ático en calle de San Miguel, 1;/comprar/atico-zona_calle_poniente_avenida_cristobal_colon18100-3303851598_109700/;Zona Calle Poniente-Avenida Cristóbal Colón (Armilla);3 habs.;2 baños;95 m²;2a.4. Escalera 4. Planta segunda. Aticos. Ático en un edificio de obra nueva de 95 m² de superficie construida y ubicado en la zon...;37.1469153;-3.6241519;;granada
175.000 €;Piso en calle del Sol;/comprar/piso-almunecar_casco_urbano-40932689944_524883/;Casco Urbano (Almuñécar);3 habs.;1 baño;100 m²;"Si está buscando una vivienda en la costa tropical ¡¡Esta es su oportunidad!! 

Le presentamos este magnifico piso en pleno corazó...";36.7333478;-3.7211858;4ª planta;granada
395.000 €;Piso en calle Actriz Fabiana Laura,  s/n;/comprar/piso-juventud_sanders18015-3207932615_109700/;Juventud-Sanders (Distrito Ronda. Granada Capital);4 habs.;2 baños;111 m²;Bq1 pt1 2b. Piso en un inmueble de obra nueva de 111 m² de superficie construida y situado en la zona de granada capital, acomodad...;37.1871699;-3.6276704;2ª planta;granada
