precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta;CCAA
739.000 €;;/comprar/casa_adosada-castelldefels_el_poal-44200308834_101800/;El Poal (Castelldefels);4 habs.;4 baños;215 m²;"Excepcional triplex adosado con patio privativo y piscina comunitaria

Bienvenido a esta magnífica oportunidad de vivienda: un tr...";41.2703662;1.9467432;;barcelona
430.000 €;;/comprar/casa-olesa_de_bonesvalls_centro_urbano-43346949278_100500/;Olesa de Bonesvalls;5 habs.;2 baños;363 m²;"Casa unifamiliar aislada en venta con piscina en olesa de bonesvalls

¡Descubre tu hogar ideal en olesa de bonesvalls!

Esta encan...";41.35852459;1.888169893;;barcelona
276.000 €;;/comprar/casa-pla_de_sant_magi-40841785820_100500/;Pla de Sant Magí (Igualada);4 habs.;2 baños;290 m²;Situada a igualada, al barri del poble sec, zona molt tranquil·la i amb tots els serveis bàsics a l'abast, supermercats, botigues,...;41.582791546;1.623972161;;barcelona
330.000 €;;/comprar/casa_adosada-sant_pere_de_ribes_nucli_urba-44179524239_109300/;Nucli Urbà (Sant Pere de Ribes);4 habs.;3 baños;166 m²;El encanto de vivir en un adosado en pleno centro de ribes es algo que no tiene precio. Este impresionante inmueble, en excelente...;41.25845821;1.771102406;;barcelona
593.000 €;;/comprar/chalet-les_salines_clot_del_basso_mota_de_sant_pere-15038003564_100500/;Les Salines-Clot del Bassó-Mota de Sant Pere (Cubelles);2 habs.;2 baños;178 m²;Chalet adosado en cubelles. Ubicado a tan sólo 200 metros de la playa, en urbanización privada con piscina y zonas ajardinadas. Cu...;41.1993578;1.6647216;;barcelona
159.900 €;;/comprar/piso-sant_pere_nord08226-45088518944_100200/;Sant Pere Nord (Distrito Sant Pere Nord-Ègara. Terrassa);3 habs.;1 baño;99 m²;"¡Descubre tu nuevo hogar en el corazón de terrassa!

Te presentamos este maravilloso piso de 83m² en la calle pintor borrassa. Una...";41.5791944;2.0223665;;barcelona
265.000 €;;/comprar/piso-el_guinardo08032-38404119571_501686/;El Guinardó (Distrito Horta-Guinardó. Barcelona Capital);3 habs.;1 baño;65 m²;Piso de 60 metros con licencia turística en carrer amilcar. Salón con cocina americana, tres habitaciones, 1 doble y 2 individuale...;41.4224304;2.1728889;3ª planta;barcelona
246.000 €;;/comprar/casa-pla_de_sant_magi-41755151502_100500/;Pla de Sant Magí (Igualada);2 habs.;2 baños;384 m²;Edifici a igualada amb una superfície construïda aproximadament de 384 m², distribuïts en local  per a dos garatges i dos pisos pe...;41.584853365;1.617852568;;barcelona
155.900 €;;/comprar/piso-ca_naurell08224-41697911674_455500/;Ca n'Aurell (Terrassa);2 habs.;1 baño;67 m²;Can aurell: exclusiva detrás parque sant jordi, gran oportunidad fantástico piso seminuevo de 67m² amueblado con salón comedor de ...;41.5631231;2.0000691;Bajo;barcelona
249.000 €;;/comprar/piso-nou_barris_canyelles-45088861685_501025/;Canyelles (Distrito Nou Barris. Barcelona Capital);3 habs.;1 baño;80 m²;¡Tu nuevo hogar te espera en canyelles, barcelona! Piso reformado con vistas espectaculares te presentamos una oportunidad única d...;41.444804855;2.16805777;4ª planta;barcelona
349.000 €;;/comprar/casa_pareada-santa_eugenia_de_berga_centro_urbano-30922335461_110700/;Santa Eugènia de Berga;4 habs.;2 baños;179 m²;Casa aparellada d'obra nova en venda situada a santa eugènia de berga. Disposa d'una superfície construïda de 178.75m² sobre un so...;41.900629299;2.286525389;;barcelona
