precio;sub_descr;href;ubicacion;habitaciones;mt2;otros;latitude;longitude;banios;planta;CCAA
315.000 €;;/comprar/piso-fuengirola_san_francisco-45906180031_106700/;San Francisco (Fuengirola);3 habs.;100 m²;Descubre este magnífico piso en zona céntrica de fuengirola, a tan solo 100 metros de la playa, a 5 minutos a pie del recinto feri...;36.546146;-4.6175286;2 baños;;malaga
520.000 €;;/comprar/casa-zona_del_castillo_de_sohail-45900327893_519655/;Zona del Castillo de Sohail (Fuengirola);5 habs.;279 m²;Amplia casa adosada en la zona del castillo miramar. La casa se divide en cuatro plantas. En planta baja tiene salón, baño, una ha...;36.5256946;-4.633196;4 baños;;malaga
498.000 €;;/comprar/casa_unifamiliar-puertosol_el_limonero_el_tomillar29190-41718234969_100200/;Puertosol-El Limonero-El Tomillar (Distrito Puerto de la Torre. Málaga Capital);5 habs.;270 m²;Tecnocasa trae a la venta este maravilloso chalet independiente ubicado en la zona del tomillar, en el puerto de la torre, una zon...;36.7318262;-4.4803268;2 baños;;malaga
1.795.000 €;Casa adosada en calle Molino Hundido, 14;/comprar/casa_adosada-pedregalejo29017-4594543448_109700/;Pedregalejo (Distrito Este. Málaga Capital);4 habs.;341 m²;V5_UNIQUE. Casa adosada de obra nueva, de 341 m2 de superficie construida, y emplazada en la zona de Málaga Capital.  Está dispuesta en 4 habitaciones, 3 baños completos y terraza de 157.38 m2. Cuenta como extras garaje y trastero. Sótano de 56.48 m2.;36,7244197;-4,3667139;3 baños;;malaga
1.600.000 €;Casa en calle La Perla, nº 9;/comprar/casa-torremuelle29630-30857192399_106700/;Torremuelle (Distrito Benalmádena Costa. Benalmádena);5 habs.;700 m²;Fabulosa y singular villa en zona residencial de benalmádena. Con vistas al mar y a la bahía de fuengirola. Construida con materia...;36.5797;-4.57163;3 baños;;malaga
390.000 €;;/comprar/piso-puerto_deportivo-42565900199_101800/;Puerto Deportivo (Fuengirola);3 habs.;108 m²;¡No pierdas la oportunidad de vivir junto a la playa en el centro de fuengirola! Este piso de 108 m² en la tercera planta te ofrec...;36.5423361;-4.6211328;2 baños;3ª planta;malaga
599.000 €;;/comprar/casa_adosada-el_paraiso_atalaya_benamara-45097238286_100500/;El Paraíso-Atalaya-Benamara (Estepona);3 habs.;126 m²;"Moderna casa  adosada  lado  playa,  en  venta en  estepona,  benamara
Bienvenido a tu paraíso personal, una casa adosada de estil...";36.465724596;-5.027107077;2 baños;;malaga
103.000 €;;/comprar/piso-torremolinos_centro-45912669023_100200/;Centro (Torremolinos);1 hab.;25 m²;"Estudio en venta en avenida de los manantiales, en el edificio vistasol.
Tienen 25 metros cuadrados construidos que se dividen en ...";36.6268147;-4.5027151;1 baño;11ª planta;malaga
1.200.000 €;;/comprar/atico-la_malagueta_monte_sancha-40081458811_100500/;La Malagueta-Monte Sancha (Distrito Centro. Málaga Capital);2 habs.;200 m²;Espectacular y exclusiva vivienda tipo atico en el corazón de la malagueta. Con vistas panorámicas a toda málaga desde cualquier á...;36.7187068;-4.4116197;;;malaga
276.000 €;Casa en calle del Viento;/comprar/casa-cartama_centro_urbano-19257907028_523536/;Cártama;4 habs.;204 m²;"Honorarios incluidos en el precio.

Ps 2591.   Se vende estupenda casa en cártama en muy buena zona con 204mt2 repartidos en cuatr...";36.70995161985883;-4.632126829950948;3 baños;;malaga
199.900 €;;/comprar/piso-manilva_san_luis_de_sabinillas-43407166163_109100/;San Luis de Sabinillas (Manilva);2 habs.;66 m²;Exclusiva. Bonito piso de 2 dormitorios en 1ª línea de playa en san luis de sabinillas (manilva). Luminoso y fresco en verano al h...;36.3659299;-5.2259307;2 baños;1ª planta;malaga
295.500 €;;/comprar/casa-alhaurin_de_la_torre_centro-44229568680_103200/;Centro (Alhaurín de la Torre);3 habs.;150 m²;3429-v en el centro del pueblo se vende planta baja de una casa mata. Consta de un hall de entrada, u...;36.6652344;-4.5648977;2 baños;;malaga
1.900.000 €;Chalet en Urbanización Lomas Marbella Club,  s/n;/comprar/chalet-lomas_de_marbella_club_puente_romano29602-2513374149_109700/;Lomas de Marbella Club-Puente Romano (Distrito Milla de Oro. Marbella);5 habs.;426 m²;Cci-000-000042435. Chalet de obra nueva de 426 m² de superficie construida y situado en la zona de marbella. Está estructurado en ...;36.5029031;-4.9301085;4 baños;;malaga
180.000 €;;/comprar/casa-competa_centro_urbano-40005283565_106700/;Cómpeta;2 habs.;124 m²;Si está buscando una casa de campo para reformar a su gusto y necesidades, y que tenga terreno para explotar, esta es la propiedad...;36.832355006;-3.973170097;1 baño;;malaga
189.000 €;;/comprar/piso-la_chullera-45879539720_515126/;La Chullera (Manilva);3 habs.;87 m²;¿Estás en busca del hogar ideal para ti? ¡Comprar piso en manilva puede ser una de las mejores decisiones de tu vida! Este moderno...;36.341179;-5.2568529;2 baños;1ª planta;malaga
