precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;CCAA
900 €/mes;Piso en calle Alfonso Lasso de la Vega;/alquilar/piso-tabladilla_bami41013-45888874858_106000/;Tabladilla-Bami (Distrito Sur. Sevilla Capital);3 habs.;1 baño;78 m²;1ª planta;"Alquiler piso junto al hospital virgen del rocío.

Perfecto inmueble con 3 dormitorios con sus armarios empotrados, una buena coci...";37.365849775;-5.977987963;sevilla
950 €/mes;Casa adosada en Los Pirralos;/alquilar/casa_adosada-centro_dona_mercedes41701-42529265089_100500/;Centro-Doña Mercedes (Distrito Zona Centro. Dos Hermanas);3 habs.;3 baños;129 m²;;"Adosado de 129m². Distribuido en dos plantas; cuenta con 3 habitaciones, amplio salón, cocina-comedor amueblada y equipada (frigor...";37.2801202;-5.9282639;sevilla
950 €/mes;Piso en Montequinto-El Colmenar;/alquilar/piso-montequinto_el_colmenar41089-45918629398_101800/;Montequinto-El Colmenar (Dos Hermanas);3 habs.;2 baños;114 m²;6ª planta;Este encantador piso de 114 metros cuadrados se encuentra en montequinto , dos hermanas . Ofrece 3 habitaciones. Además, cuenta co...;37.341548;-5.9305019;sevilla
1.000 €/mes;Piso en calle Imaginero Luis Álvarez Duarte, 4;/alquilar/piso-san_jose_san_carlos_fontanal41008-46761745873_109800/;San José-San Carlos-Fontanal (Distrito San Pablo-Santa Justa. Sevilla Capital);3 habs.;1 baño;65 m²;3ª planta;Piso de 3 habitaciones privadas con llave propia, luminoso y completamente reformado y amueblado con  (solo para no fumadores estu...;37.39678;-5.9743;sevilla
1.050 €/mes;Dúplex en calle Averroes;/alquilar/duplex-zona_universitaria-45844092348_527918/;Zona Universitaria (Bormujos);3 habs.;3 baños;130 m²;Bajo;"¡Descubre tu nuevo hogar en la prestigiosa zona de las universidades en bormujos!

Este espectacular dúplex te ofrece la combinaci...";37.3717973;-6.0853825;sevilla
1.500 €/mes;Chalet en Espartinas;/alquilar/chalet-espartinas_centro_urbano-39229104872_103800/;Espartinas;7 habs.;3 baños;400 m²;;"¡¡¡ Gran chalet con piscina en espartinas !!!

Disponibilidad: alquiler a partir de septiembre. (mínimo 1 año) 
Gran chalet de 400...";37.3920824;-6.1340256;sevilla
1.600 €/mes;Piso en calle San Jacinto;/alquilar/piso-barrio_leon_el_tardon_blas_infante41010-40843641800_523453/;Barrio León-El Tardón-Blas Infante (Distrito Triana. Sevilla Capital);3 habs.;2 baños;123 m²;Entresuelo;Este amplio dúplex en alquiler se encuentra en la zona de la vila de gràcia en barcelona capital. Con una superficie total de 100 ...;37.3821921;-6.0072061;sevilla
450 €/mes;Piso en calle calle Estrella Betelgeuse;/alquilar/piso-pino_montano41015-39176042746_101800/;Pino Montano (Distrito Norte. Sevilla Capital);2 habs.;1 baño;50 m²;;Alquiler subvencionado por la consejería de fomento y vivienda de la junta de andalucia, en régimen de alquiler  (con garaje y tra...;37.4257581;-5.9711338;sevilla
1.200 €/mes;Dúplex en calle San Vicente;/alquilar/duplex-casco_antiguo_san_lorenzo41002-46748672409_100500/;San Lorenzo (Distrito Casco Antiguo. Sevilla Capital);2 habs.;2 baños;91 m²;1ª planta;"Fantástico ático dúplex exterior, en pleno centro de sevilla, muy cerca de la basílica del gran poder.
Tiene aproximadamente 91 me...";37.3931917;-5.9996685;sevilla
1.200 €/mes;Piso en calle de Justino Matute;/alquilar/piso-zona_esperanza_de_triana41010-46748760270_995624/;Zona Esperanza de Triana (Distrito Triana. Sevilla Capital);2 habs.;1 baño;85 m²;3ª planta;Gran piso de lujo en el corazón del barrio de triana, tiene todos los servicios alrededor, amueblado. No estudiantes. Piso libre a...;37.3821627;-6.0064386;sevilla
925 €/mes;Piso en calle Trajano;/alquilar/piso-casco_antiguo_san_lorenzo41002-45891997172_100500/;San Lorenzo (Distrito Casco Antiguo. Sevilla Capital);1 hab.;1 baño;60 m²;1ª planta;Estupendo apartamento amueblado ubicado en un edificio singular del centro de la ciudad, rehabilitado y con bonitas zonas comunes....;37.3940855;-5.9952609;sevilla
750 €/mes;Piso en El Barrero;/alquilar/piso-alcala_de_guadaira_centro-45838603856_100500/;Centro (Alcalá de Guadaíra);2 habs.;1 baño;93 m²;3ª planta;**alquiler  sólo parejas,matrimonios, (máximo dos personas) que lo necesiten como residencia habitual, para larga estancia como re...;37.3391945;-5.8393503;sevilla
800 €/mes;Piso en Avenida de Juan Carlos I;/alquilar/piso-tomares_centro-9215562392_100500/;Centro (Tomares);2 habs.;1 baño;78 m²;3ª planta;"Alquiler piso tomares (sevilla)
 
 Piso en alquiler en tomares, con unas inmejorables vistas a sevilla y a la rotonda de aljarafes...";37.3740545;-6.0485562;sevilla
