precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude
2.000 €/mes;Piso en Plaza de las Cortes;/alquilar/piso-cortes_huertas28014-37500621196_100500/;Cortes-Huertas (Distrito Centro. Madrid Capital);1 hab.;1 baño;74 m²;4ª planta;"Alquiler de 6 a 11 meses:

¿Quiere vivir con privilegiadas vistas a la plaza de las cortes y a la fuente neptuno pero con un preci...";40.415826;-3.6953287
850 €/mes;Piso en calle de Almadén;/alquilar/piso-cortes_huertas28014-31711567736_100500/;Cortes-Huertas (Distrito Centro. Madrid Capital);1 hab.;1 baño;24 m²;3ª planta;Vende direct ofrece, preciosa buhardilla muy luminosa en zona de huertas, totalmente reformada, amueblada y equipada. Muy acogedor...;40.4111387;-3.6953588
3.300 €/mes;Piso en calle de Claudio Coello, 75;/alquilar/piso-salamanca_castellana28001-38410343911_998173/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;3 baños;160 m²;6ª planta;Grupo interpres alquila en exclusiva este espectacular piso exterior y reformado en plena milla de oro. Cuenta con una superficie ...;40.429357362496475;-3.6861110042446796
5.000 €/mes;Piso en calle de Núñez de Balboa;/alquilar/piso-salamanca_castellana28006-39231224240_101800/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;3 baños;223 m²;4ª planta;Ubicada en la prestigiosa calle núñez de balboa, en pleno centro de recoletos, esta estupenda vivienda de 220 metros cuadrados se ...;40.4346841;-3.6821571
1.290 €/mes;Piso en Opañel;/alquilar/piso-opanel28019-38373881774_513233/;Opañel (Distrito Carabanchel. Madrid Capital);2 habs.;2 baños;76 m²;Bajo;"¡Se alquila precioso bajo con jardín en opañel!
Las características principales son:
-       vivienda de obra nueva a estrenar.
- ...";40.3904865;-3.7215673
3.150 €/mes;Piso en calle de Ríos Rosas, 28;/alquilar/piso-rios_rosas28003-40868297666_101000/;Ríos Rosas (Distrito Chamberí. Madrid Capital);3 habs.;2 baños;120 m²;;Elegante piso en chamberi, con reforma a estrenar totalmente amueblado, 3 dormitorios dobles, el principal con baño en suite, arma...;40.44171559999999;-3.6993872
1.100 €/mes;Piso en Canillas;/alquilar/piso-hortaleza_canillas28043-40011321143_100200/;Canillas (Distrito Hortaleza. Madrid Capital);1 hab.;1 baño;75 m²;;"Inmobiliaria en gran vía – hortaleza – pinar del rey – tecnocasa estudio gran vía hortaleza sl 
¡Ofrece a una oportunidad única en...";40.4640532;-3.6466491
990 €/mes;Apartamento en calle de los Vascos;/alquilar/apartamento-chamberi_vallehermoso28003-40903642780_522531/;Vallehermoso (Distrito Chamberí. Madrid Capital);1 hab.;1 baño;60 m²;Bajo;"Disponible 1 de febrero

                                                       Para agendar vista escr...";40.4473577;-3.7104829
3.100 €/mes;Piso en Ibiza;/alquilar/piso-ibiza28009-37507197337_101000/;Ibiza (Distrito Retiro. Madrid Capital);3 habs.;2 baños;95 m²;;Piso exterior con reforma a estrenar , amueblado 3 dormitorios con armarios empotrados, dos baños completos, la principal con baño...;40.41646;-3.6707473
2.900 €/mes;Piso en calle de Buganvilla, 4;/alquilar/piso-castilla28036-38346270680_106000/;Castilla (Distrito Chamartín. Madrid Capital);4 habs.;3 baños;318 m²;4ª planta;"Nik inversión y gestión, les ofrece este maravilloso atico triplex en el distrito de chamartin para entrar a vivir.
La vivienda co...";40.471636;-3.67689
3.950 €/mes;Casa en calle de Gloria Fuertes;/alquilar/casa-mirasierra_arroyo_del_fresno28049-34229386439_512757/;Mirasierra-Arroyo del Fresno (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;4 baños;461 m²;;"Alquiler de chalé adosado recien terminado de construir, de 4 plantas, en urbanización cerrada de 9 chalés, muy representativa.

S...";40.496206062;-3.724233484
6.950 €/mes;Ático en calle de Núñez de Balboa;/alquilar/atico-salamanca_castellana28006-35060309616_101800/;Castellana (Distrito Salamanca. Madrid Capital);5 habs.;5 baños;268 m²;;"Ático con terraza de 45 m², 4 dormitorios + despacho + dormitorio de servicio, con 5 baños en total.

2 plazas de garaje incluidas...";40.432225;-3.6819916
1.700 €/mes;Piso en Embajadores-Lavapiés;/alquilar/piso-centro_embajadores_lavapies28005-40077106839_100200/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);4 habs.;1 baño;70 m²;1ª planta;C/ plaza de cascorro: estupendo piso de 77m² distribuidos en salón, comedor, cocina, baño y dos habitaciones. Dispone de ascensor ...;40.4102062;-3.7074864
4.175 €/mes;Piso en Castellana;/alquilar/piso-salamanca_castellana28046-25864669701_515716/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;3 baños;300 m²;7ª planta;"""excelente oportunidad"". Piso para entrar a vivir. Lujo. Totalmente amueblado. Muy luminoso. 4 dormitorios, el principal en suite ...";40.427099;-3.690444
966 €/mes;Piso en calle de la Princesa de Kapurtala,  s/n;/alquilar/piso-ensanche_de_vallecas_valdecarros28051-3537869954_109700/;Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital);2 habs.;1 baño;61 m²;;2d. Piso en una finca de obra nueva de 61 m² de superficie construida y emplazado en la zona de madrid capital. Está dispuesto en ...;40.365458;-3.5899733
862 €/mes;Piso en calle de las Huertas del Río, 1;/alquilar/piso-butarque28021-3510944789_109700/;Butarque (Distrito Villaverde. Madrid Capital);1 hab.;1 baño;45 m²;;"Vt 4 piso 1 dormitorio.
¡Últimas viviendas a estrenar! No pagues alquiler hasta febrero de 2024.
Firmando contrato hasta el 15 de ...";40.3390535;-3.6780758
1.700 €/mes;Ático en Ciudad Universitaria;/alquilar/atico-ciudad_universitaria28040-38422278016_100200/;Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital);2 habs.;1 baño;89 m²;;Inmobiliaria en tetuán, berruguete - tecnocasa risico servicios inmobiliarios sl alquila espectacular piso formado por dos dormito...;40.4559334;-3.7169698
1.950 €/mes;Piso en calle del Marqués de Monteagudo;/alquilar/piso-guindalera28028-40001449316_516839/;Guindalera (Distrito Salamanca. Madrid Capital);4 habs.;3 baños;126 m²;2ª planta;"Estupendo duplex amueblado en alquiler, acogedor, cómodo y muy luminoso.

Distribuido en planta baja: salón-comedor, cocina amuebl...";40.4374071;-3.6686938
2.500 €/mes;Piso en Costillares;/alquilar/piso-apostol_santiago-39234971464_102100/;Apóstol Santiago (Distrito Hortaleza. Madrid Capital);4 habs.;3 baños;150 m²;;Gilmar consulting inmobiliario tiene el placer de presentarles este precioso e luminoso dúplex ático con seis terrazas, cuatro hab...;40.4805471;-3.6594065
850 €/mes;Piso en calle de Velarde, 6;/alquilar/piso-universidad_malasana28004-40928140546_518442/;Universidad-Malasaña (Distrito Centro. Madrid Capital);2 habs.;1 baño;41 m²;2ª planta;"Inmobiliaria casanova alquila este piso en pleno malasaña.
Sólo se atenderán los correos en los que se dejen nombre y teléfono de ...";40.42680363254137;-3.7021908478304186
920 €/mes;Piso en calle del Calcio;/alquilar/piso-butarque28021-39227369468_108900/;Butarque (Distrito Villaverde. Madrid Capital);1 hab.;;53 m²;4ª planta;"Este 2024, crea tu historia en tu nuevo hogar con 1 mes gratis en tu alquiler.
Estupenda vivienda de 1 dormitorio, ¡Con garaje y t...";40.351377935;-3.679550662
1.000 €/mes;Piso en Pacífico;/alquilar/piso-retiro_pacifico28007-40018657300_100500/;Pacífico (Distrito Retiro. Madrid Capital);2 habs.;1 baño;58 m²;3ª planta;Biba home alquila piso en madrid, zona pacífico, distrito retiro. Se trata de una tercera planta con ascensor ubicado en calle eje...;40.403325197;-3.678580526
1.600 €/mes;Piso en calle de Babilonia;/alquilar/piso-aeropuerto28042-38397442082_516127/;Aeropuerto (Distrito Barajas. Madrid Capital);2 habs.;2 baños;110 m²;3ª planta;Ijinmobiliaria alquila atico en la calle babilonia, distribuido en dos habitaciones con armarios, calefaccion por conductos, amueb...;40.4675867;-3.5882151
750 €/mes;Piso en Puente de Vallecas;/alquilar/piso-numancia28038-40912683412_108900/;Numancia (Distrito Puente de Vallecas. Madrid Capital);2 habs.;1 baño;65 m²;3ª planta;Piso reformado de 65m² distribuidos en 2 dormitorios, salón con acceso a terraza 4m², cocina amueblada y equipada, 1 baño completo...;40.4005089;-3.6648798
1.300 €/mes;Apartamento en Salamanca;/alquilar/apartamento-goya28006-40021828638_105700/;Goya (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;50 m²;5ª planta;"Globalpiso coslada alquila 

Precioso apartamento completamente amueblado,  en en barrio de salamanca, en la conoicida   milla de ...";40.4270393;-3.6718549
1.700 €/mes;Piso en calle de Carlos y Guillermo Fernández Shaw;/alquilar/piso-adelfas28007-40040020659_993066/;Adelfas (Distrito Retiro. Madrid Capital);1 hab.;1 baño;90 m²;8ª planta;Redpiso pacifico ofrece en alquiler octava planta con una terraza espectacular. La vivienda se distribuye en salón con cocina amer...;40.406017003;-3.669756555
850 €/mes;Piso en Carabanchel;/alquilar/piso-abrantes28025-40864712804_108900/;Abrantes (Distrito Carabanchel. Madrid Capital);2 habs.;1 baño;60 m²;1ª planta;Piso de 60m² reformado a estrenar. La vivienda consta de dos habitaciones, un baño completo con plato de ducha, salón, cocina amue...;40.3841131;-3.7253035
6.900 €/mes;Casa adosada en calle de Romero Girón;/alquilar/casa_adosada-chamartin_hispanoamerica28036-19220092216_517093/;Hispanoamérica (Distrito Chamartín. Madrid Capital);6 habs.;6 baños;570 m²;;Espectacular chalet adosado con portero físico, seguridad 24h, garaje doble, dos trasteros, jardín privado de 60m² y dos terrazas ...;40.4565205;-3.6828488
920 €/mes;Piso en Ciudad Lineal;/alquilar/piso-ventas28017-40925167250_108900/;Ventas (Distrito Ciudad Lineal. Madrid Capital);2 habs.;1 baño;55 m²;1ª planta;Estupenda vivienda reformada de 55m² distribuida en 2 habitaciones, amplio salón-comedor independiente con acceso a una terraza de...;40.4300956;-3.6477189
750 €/mes;Piso en Latina;/alquilar/piso-latina_aluche28024-40869960244_108900/;Aluche (Distrito Latina. Madrid Capital);1 hab.;1 baño;35 m²;;Vivienda de 35 m² recién pintada. Consta de 1 dormitorio, salón comedor, cocina amueblada y equipada y 1 cuarto de baño completo. ...;40.3972653;-3.762691
1.150 €/mes;Apartamento en calle de los Dos Amigos, 5;/alquilar/apartamento-universidad_malasana28015-40056304357_100500/;Universidad-Malasaña (Distrito Centro. Madrid Capital);1 hab.;1 baño;43 m²;4ª planta;"Apartamento disponible. Se alquila vacío. Situado detrás del edificio españa, plaza de españa, ahora hotel riu.

Apartamento recié...";40.4245;-3.7103
850 €/mes;Estudio en calle de Nuestra Señora de Guadalupe;/alquilar/estudio-guindalera28028-214803628_440000/;Guindalera (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;40 m²;;"Estudio en alquiler en una finca tranquila y bien comunicada. 
Luminoso y recién reformado, cuenta con una superficie aproximada d...";40.4337261;-3.6657389
3.200 €/mes;Piso en Avenida de Alberto Alcocer;/alquilar/piso-nueva_espana28036-39226517224_524350/;Nueva España (Distrito Chamartín. Madrid Capital);4 habs.;5 baños;233 m²;2ª planta;Oasis house alquila esta fantástica vivienda en el exclusivo barrio de nueva españa. La casa cuenta con un amplio hall de entrada,...;40.4592215;-3.6888113
950 €/mes;Estudio en calle de San Florencio, 5;/alquilar/estudio-numancia28038-39198640641_527206/;Numancia (Distrito Puente de Vallecas. Madrid Capital);1 hab.;1 baño;40 m²;;"Alquiler temporal! 1 a 11 meses. Para entrar a vivir! Wifi y consumos funcionando.
Sin comisiones. Entrada inmediata. Totalmente e...";40.40440625610857;-3.659934096865437
2.940 €/mes;Piso en Paseo de la Dirección;/alquilar/piso-valdeacederas28039-40012105621_109300/;Valdeacederas (Distrito Tetuán. Madrid Capital);3 habs.;2 baños;141 m²;;Magnífico apartamento de 3 dormitorios con terraza en las emblemáticas torres del skyline de madrid, un modelo arquitectónico eleg...;40.4696186;-3.7046447
1.600 €/mes;Piso en calle de Atocha;/alquilar/piso-centro_embajadores_lavapies28012-35846408273_100500/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);3 habs.;1 baño;83 m²;1ª planta;"Anna inmobiliaria alquila precioso piso en plena calle atocha.
Vivienda que consta de habitación doble, cocina completamente amueb...";40.4102342;-3.6943457
1.400 €/mes;Piso en Ronda de Segovia;/alquilar/piso-centro_palacio28005-40036237767_521372/;Palacio (Distrito Centro. Madrid Capital);2 habs.;1 baño;52 m²;6ª planta;"Grace  sil real estate ofrece a sus clientes en exclusiva esta vivienda en alquiler en pleno centro de madrid.

Este inmueble cuen...";40.408337;-3.7164981
1.020 €/mes;Piso en Avenida de la Virgen del Carmen;/alquilar/piso-pinar_del_rey28033-28412420048_100500/;Pinar del Rey (Distrito Hortaleza. Madrid Capital);2 habs.;1 baño;62 m²;3ª planta;"Luminosa vivienda en el barrio de hortaleza en alquiler. Exterior y soleado con ascensor listo para entrar a vivir. 
Está muy bien...";40.4739246;-3.6540988
1.450 €/mes;Piso en Paseo de la Tierra de Melide;/alquilar/piso-fuencarral_el_pardo_las_tablas28050-35086256891_100500/;Las Tablas (Distrito Fuencarral-El Pardo. Madrid Capital);2 habs.;2 baños;95 m²;4ª planta;Nuestra diferencia esta en la calidad y la amplitud. Aerotermia. Fantástica promoción de viviendas de lujo a estrenar. Pisos de do...;40.5074241;-3.6636939
1.500 €/mes;Piso en calle de Sor Angela de la Cruz, 40;/alquilar/piso-castillejos28020-40097021401_100500/;Castillejos (Distrito Tetuán. Madrid Capital);2 habs.;2 baños;85 m²;3ª planta;Disponible este estupendo y cómodo piso de 2 habitaciones y dos baños completos, a menos de 100 m de la salida de metro de tetuán....;40.4608;-3.69806
5.000 €/mes;Piso en Palacio;/alquilar/piso-centro_palacio28013-39255660359_100500/;Palacio (Distrito Centro. Madrid Capital);3 habs.;4 baños;221 m²;2ª planta;"Espectacular piso de lujo, recién reformado a estrenar, con vistas a la plaza de oriente, el palacio real y la ópera. 

Se distrib...";40.4196744;-3.7126912
3.200 €/mes;Ático en calle del Príncipe de Vergara;/alquilar/atico-lista_barrio28006-40066315013_100500/;Lista (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;110 m²;;Precioso ático amueblado y equipado. Se distribuye en salón- comedor-cocina equipada. Dormitorio principal con zona de vestidor/de...;40.4349512;-3.6791012
2.500 €/mes;Piso en Avenida de Juan Antonio Samaranch, 124;/alquilar/piso-valdebebas_valdefuentes28055-40062860931_100500/;Valdebebas-Valdefuentes (Distrito Hortaleza. Madrid Capital);2 habs.;2 baños;150 m²;1ª planta;"Espectacular piso en valdebebas en alquiler por meses, amoblado y equipado - todo super confortable y listo para entrar a vivir.

...";40.4943;-3.62233
7.000 €/mes;Piso en calle de Diego de León;/alquilar/piso-salamanca_castellana28006-40040211085_101800/;Castellana (Distrito Salamanca. Madrid Capital);3 habs.;3 baños;155 m²;2ª planta;Maravillosa vivienda de 156 m², con reforma integral de diseño a estrenar, se encuentra en un edificio representativo de 1.962. Se...;40.4352469;-3.6856536
3.950 €/mes;Piso en calle del Príncipe de Vergara;/alquilar/piso-recoletos28001-36761009785_995410/;Recoletos (Distrito Salamanca. Madrid Capital);4 habs.;3 baños;204 m²;7ª planta;"¡Bienvenidos a habitania!

Les presentamos una verdadera joya arquitectónica en pleno corazón de salamanca. Esta vivienda señorial...";40.4247242;-3.6799982
2.350 €/mes;Ático en calle del General Arrando;/alquilar/atico-chamberi_almagro28010-39225874147_100500/;Almagro (Distrito Chamberí. Madrid Capital);2 habs.;2 baños;95 m²;;"Se alquila estupendo ático con dos dormitorios y do cuarto de baño ambos en suite listo para entrar.
Por ordenes expresas no se pu...";40.431629;-3.6963694
6.400 €/mes;Piso en Barrio de Salamanca;/alquilar/piso-recoletos28001-40034560590_109300/;Recoletos (Distrito Salamanca. Madrid Capital);5 habs.;3 baños;332 m²;;"Althena tiene el placer de presentarles esta exclusiva vivienda en pleno recoletos.

Ubicada en calle lagasca, a escasos metros de...";40.4240695;-3.6857048
1.350 €/mes;Estudio en Paseo del Prado;/alquilar/estudio-cortes_huertas28014-40070768592_100500/;Cortes-Huertas (Distrito Centro. Madrid Capital);;1 baño;45 m²;;Estudio en alquiler por temporada ubicado en el paseo del prado frente al museo del prado. Disponible a partir del 10 de enero de ...;40.4140436;-3.694183
1.700 €/mes;Piso en calle de Faustina Peñalver;/alquilar/piso-san_juan_bautista28043-40904740531_101000/;San Juan Bautista (Distrito Ciudad Lineal. Madrid Capital);3 habs.;1 baño;81 m²;;Encantadora vivienda disponible para alquiler en una de las zonas más apacibles de arturo soria. A tan solo 5 minutos caminando de...;40.4538454;-3.6600232
1.250 €/mes;Piso en calle de Alberto Aguilera, 46;/alquilar/piso-gaztambide28015-40894789647_108700/;Gaztambide (Distrito Chamberí. Madrid Capital);1 hab.;1 baño;38 m²;;"Iad ofrece en exclusiva este maravilloso piso en una de las mejores zonas de madrid.

Es ideal para estudiantes, ya que se alquila...";40.4305408;-3.7123189
3.900 €/mes;Piso en Recoletos;/alquilar/piso-recoletos28001-39249128885_996152/;Recoletos (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;110 m²;4ª planta;"Inmoboulevard pone en alquiler este magnifico piso en alquiler en recoletos. 
Piso planta 4 º 
Superficie construida: 110 m² 
2 do...";40.422874968;-3.689993891
2.000 €/mes;Ático en calle Cebreiro;/alquilar/atico-fuencarral_el_pardo_las_tablas28050-39208670741_100500/;Las Tablas (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;2 baños;145 m²;;Yñaara inmobiliaria, presenta magnífico ático con una amplia terraza de esquina en una estupenda urbanización con vigilancia 24 ho...;40.5044456;-3.6625902
2.000 €/mes;Piso en calle de Juan Ramón Jiménez, 8;/alquilar/piso-castilla28036-9215134633_521170/;Castilla (Distrito Chamartín. Madrid Capital);1 hab.;1 baño;84 m²;4ª planta;Amplio y magnífico piso recién reformado, muy luminoso en pleno corazón del distrito financiero de madrid, a tan sólo unos minutos...;40.458498657738545;-3.6865601618867396
2.450 €/mes;Apartamento en calle de Claudio Coello, 55;/alquilar/apartamento-salamanca_castellana28001-40049102440_991150/;Castellana (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;90 m²;4ª planta;Altura piso 4º, piso superficie total 90 m², superficie útil 85 m², habitaciones dobles: 1, 1 baño, aire acondicionado (frío y cal...;40.427345965086275;-3.6863894819827565
4.000 €/mes;Piso en calle de los Hermanos de Pablo;/alquilar/piso-concepcion-40056624320_526198/;Concepción (Distrito Ciudad Lineal. Madrid Capital);;2 baños;256 m²;Bajo;Se alquila local comercial en la calle hermanos de pablo 10, en el barrio de madrid. Este amplio local de 256 metros cuadrados de ...;40.4360322;-3.6447812
1.950 €/mes;Piso en Trafalgar;/alquilar/piso-chamberi_vallehermoso28003-40079371541_100500/;Vallehermoso (Distrito Chamberí. Madrid Capital);2 habs.;2 baños;91 m²;1ª planta;Mhg bienes raíces international group sl presenta luminoso y acogedor piso en alquiler, muy luminoso y, confortable, muy tranquilo...;40.4647337;-3.6940187
1.700 €/mes;Piso en calle de Don Ramón de la Cruz;/alquilar/piso-goya28001-40007519184_100500/;Goya (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;78 m²;1ª planta;¡Estrena tu nuevo apartamento en edificio representativo con ascensores,  conserje y calefacción central con urbanissimo real esta...;40.4289138;-3.6779242
3.700 €/mes;Casa adosada en Madrid;/alquilar/casa_adosada-hortaleza_palomas28042-40917955183_100500/;Palomas (Distrito Hortaleza. Madrid Capital);4 habs.;3 baños;345 m²;;"Asesores inmobiliarias las rosas les presenta este selecto chalet adosado  ubicado en un entorno residencial exclusivo.
La distrib...";40.4514151;-3.6064878
2.100 €/mes;Piso en calle del Clavel;/alquilar/piso-justicia_chueca28004-38363975683_100500/;Justicia-Chueca (Distrito Centro. Madrid Capital);2 habs.;2 baños;110 m²;4ª planta;"Piso, madrid (madrid centro)

Alquilo hermoso dúplex en el corazón de chueca, segunda planta abuhardillada, a cinco minutos andand...";40.419739108;-3.699712243
1.800 €/mes;Ático en calle del Pilar de Zaragoza;/alquilar/atico-guindalera28028-40927502395_100500/;Guindalera (Distrito Salamanca. Madrid Capital);1 hab.;2 baños;55 m²;;"🏠 ático con encanto en zona exclusiva. Solo alquiler temporal, minimo 4 meses maximo 11 meses

Disfruta de la vida en las alturas...";40.4325839;-3.6689697
