precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude
1.800 €/mes;Piso en Paseo de la Alameda de Osuna;/alquilar/piso-alameda_de_osuna_barrio-32528888925_995477/;Alameda de Osuna (Distrito Barajas. Madrid Capital);3 habs.;2 baños;160 m²;3ª planta;Magnífico piso en una de las más selectas urbanizaciones de la alameda de osuna. Junto al prestigioso colegio de la alameda de osu...;40.4571469;-3.5905542
9.500 €/mes;Piso en calle de Alfonso XII;/alquilar/piso-jeronimos28014-14220623096_101800/;Jerónimos (Distrito Retiro. Madrid Capital);7 habs.;4 baños;624 m²;;1º línea de retiro, vistas, edificio representativo de la zona. Piso de esquina, todas las estancias exteriores, excepto la cocina...;40.4124126;-3.6890739
1.100 €/mes;Apartamento en calle de Balmes, 1;/alquilar/apartamento-trafalgar28010-25043213229_101600/;Trafalgar (Distrito Chamberí. Madrid Capital);1 hab.;1 baño;40 m²;4ª planta;Apartamento de un dormitorio, cocina equipada con electrodomésticos, zona metro iglesia, muy centrico y buenas comunicaciones, en ...;40.4354;-3.7003
1.800 €/mes;Piso en calle del Valle de Mena;/alquilar/piso-valdezarza28039-89252376945_515510/;Valdezarza (Distrito Moncloa-Aravaca. Madrid Capital);3 habs.;2 baños;100 m²;1ª planta;"Disponible a partir   de septiembre  2023 alquiler de larga duración no disponible alquiler de temporada 

Excelente  vivienda  ...";40.4709246;-3.7195027
768 €/mes;Estudio en calle de las Huertas del Río, 1;/alquilar/estudio-butarque28021-3596319150_109700/;Butarque (Distrito Villaverde. Madrid Capital);;1 baño;34 m²;;"Vt 2 estudio.
Disfruta del primer mes de alquiler gratis en tu nuevo hogar firmando contrato antes del 30 de septiembre de 2023.
V...";40.3392081;-3.6779739
1.700 €/mes;Piso en calle de Portomarín;/alquilar/piso-fuencarral_el_pardo_las_tablas28050-36742069593_100500/;Las Tablas (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;2 baños;138 m²;;Vivienda de lujo a precio por debajo de mercado. Calidades de primera, 130 metros cuadrados utiles y dos plazas de garaje, a un pr...;40.5077683;-3.6628269
775 €/mes;Apartamento en calle de Ercilla, 24;/alquilar/apartamento-acacias28005-37516060956_513816/;Acacias (Distrito Arganzuela. Madrid Capital);1 hab.;1 baño;40 m²;Bajo;Metropoli alquila en exclusiva, precioso apartamento-dúplex situado en acacias con todos los servicios y comunicaciones al lado, c...;40.40243531188483;-3.702702887542367
2.500 €/mes;Piso en Ibiza;/alquilar/piso-ibiza28009-37507197337_101000/;Ibiza (Distrito Retiro. Madrid Capital);3 habs.;2 baños;95 m²;;Piso exterior con reforma a estrenar 3 dormitorios con armarios empotrados, dos baños completos, la principal con baño en suite, c...;40.41646;-3.6707473
3.500 €/mes;Piso en Colina;/alquilar/piso-ciudad_lineal_colina28043-36724226555_179400/;Colina (Distrito Ciudad Lineal. Madrid Capital);34 habs.;3 baños;269 m²;1ª planta;"Magnapol alquila amplio piso próximo al metro arturo soria.
269 mts distribuidos en una sola planta dentro de una urbanización cer...";40.4563452;-3.6545582
1.910 €/mes;Piso en calle del Doctor Fléming, 39;/alquilar/piso-nueva_espana28036-34230465403_100500/;Nueva España (Distrito Chamartín. Madrid Capital);2 habs.;3 baños;128 m²;3ª planta;Km² presenta esta espectacular vivienda de 2 dormitorios, listo para entrar a vivir. Exterior en finca en perfecto estado de conse...;40.4623;-3.68824
3.500 €/mes;Piso en Recoletos;/alquilar/piso-recoletos28001-37532559800_521500/;Recoletos (Distrito Salamanca. Madrid Capital);4 habs.;3 baños;150 m²;4ª planta;"Magnífico piso en edificio representativo  ubicado en  la milla de oro de madrid, recoletos.
El piso es interior pero muy  luminos...";40.4261052;-3.6812416
2.800 €/mes;Piso en calle Castelló;/alquilar/piso-recoletos28001-35082791167_996542/;Recoletos (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;90 m²;1ª planta;"Diplomatic real estate ofrece loft en edificio representivo
Reformado
Salón de 30 m². , con ventanal al exterior.
Dormitorio con c...";40.4264127;-3.6815758
2.000 €/mes;Piso en A Dos calles del Parque del Retiro;/alquilar/piso-ibiza28009-37508398815_109100/;Ibiza (Distrito Retiro. Madrid Capital);2 habs.;2 baños;116 m²;6ª planta;Donpiso retiro alquila piso totalmente exterior en la calle de narváez. El piso dispone de 105 metros cuadrados útiles, distribuid...;40.4158244;-3.676663
1.065 €/mes;Piso en Bulevar de la Naturaleza;/alquilar/piso-ensanche_de_vallecas_valdecarros28031-34180781713_108900/;Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital);3 habs.;;;1ª planta;Vivienda adaptada para personas con movilidad reducida (imprescindible presentar documentación que acredite personas con movilidad...;40.3741454;-3.6298463
840 €/mes;Piso en Moratalaz;/alquilar/piso-pavones-37534762647_108900/;Pavones (Distrito Moratalaz. Madrid Capital);3 habs.;1 baño;60 m²;2ª planta;Vivienda totalmente reformada ( a estrenar ) de 60m² distribuida en 3 habitaciones, amplio salón , cocina amueblada y equipada con...;40.3966326;-3.6361491
7.000 €/mes;Dúplex en Salamanca;/alquilar/duplex-recoletos28001-35033929876_102100/;Recoletos (Distrito Salamanca. Madrid Capital);5 habs.;5 baños;280 m²;;Ático-dúplex en salamanca de 280 m², 5 dormitorios, 5 baños, cocina, exterior, muy luminoso, orientación sur, 1 plaza de garaje y ...;40.4201501;-3.6896857
2.300 €/mes;Piso en Paseo de San Francisco de Sales;/alquilar/piso-chamberi_vallehermoso28003-35097658444_101800/;Vallehermoso (Distrito Chamberí. Madrid Capital);2 habs.;2 baños;98 m²;;"Oportunidad disponible. Cci 10 alquila, precioso piso en planta 7ª con vistas al jardín
Dispone de 2 dormitorio, 2 baños (1 de ell...";40.4411052;-3.7152425
3.500 €/mes;Dúplex en calle de los Pirineos;/alquilar/duplex-ciudad_universitaria28040-29176975703_103800/;Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital);4 habs.;4 baños;309 m²;1ª planta;Se alquila espectacular duplex de 265m, 4 dormitorios, 3 baños 1 en suite, 1 aseo en planta baja, terraza de 125 m con fantásticas...;40.4556532;-3.7171221
4.500 €/mes;Ático en calle de Génova;/alquilar/atico-chamberi_almagro28004-30096805975_109300/;Almagro (Distrito Chamberí. Madrid Capital);4 habs.;3 baños;241 m²;;De rojas servicios inmobiliarios, pone a su disposición en alquiler este fantástico ático situado en el corazón del barrio de cham...;40.42717074818356;-3.694480545865929
900 €/mes;Piso en Parque de Las Avenidas;/alquilar/piso-guindalera28028-37524649706_102100/;Guindalera (Distrito Salamanca. Madrid Capital);2 habs.;1 baño;60 m²;;Piso en parque de las avenidas de 60 m², 2 dormitorios, 1 baño, terraza de 2,00 metros, exterior, muy luminoso, orientación oeste ...;40.4285283;-3.661952
1.200 €/mes;Piso en Vallecas;/alquilar/piso-casco_historico_de_vallecas28031-37511112994_100500/;Casco Histórico de Vallecas (Distrito Villa de Vallecas. Madrid Capital);4 habs.;2 baños;126 m²;4ª planta;Requisitos para alquilar, contrato indefinido más de 1 año, las nóminas con valor de 3.000.-€ entre las personas que entren a vivi...;40.3707297;-3.6195808
1.300 €/mes;Piso en Embajadores-Lavapiés;/alquilar/piso-centro_embajadores_lavapies28012-36694135578_100200/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);2 habs.;;50 m²;4ª planta;"'agencia inmobiliaria de madrid zona antón martín - lavapiés - las cortes - reina sofía oficina tecnocasa

¡Alquila! Sin honorario...";40.4103647;-3.6993636
2.200 €/mes;Piso en Goya;/alquilar/piso-goya28009-36729526940_100200/;Goya (Distrito Salamanca. Madrid Capital);3 habs.;3 baños;117 m²;6ª planta;'agencia inmobiliaria de madrid - zona salamanca - fuente del berro - goya- alquila piso en calle fernán gonzález, vivienda compue...;40.4228491;-3.6744357
1.500 €/mes;Piso en Ciudad Jardín;/alquilar/piso-chamartin_ciudad_jardin28016-31695916093_100200/;Ciudad Jardín (Distrito Chamartín. Madrid Capital);3 habs.;2 baños;108 m²;4ª planta;"Agencia inmobiliaria de madrid - chamartín - prosperidad, ciudad jardín - zona auditorio - tecnocasa - alquila -
Estupenda viviend...";40.4529343;-3.6663703
825 €/mes;Piso en Paseo de María Droc;/alquilar/piso-villaverde_san_andres28021-36702990317_108900/;San Andrés (Distrito Villaverde. Madrid Capital);2 habs.;;89 m²;1ª planta;"Vuelta a la rutina y ¡Hasta 1 mes gratis! En tu nuevo hogar
Estupenda vivienda de 2 dormitorios ¡Con trastero incluido!
*es condic...";40.342638561;-3.692347585
1.930 €/mes;Piso en calle Santa Marã­A Magdalena;/alquilar/piso-chamartin_hispanoamerica28016-34257843850_108900/;Hispanoamérica (Distrito Chamartín. Madrid Capital);3 habs.;;107 m²;2ª planta;"Vuelta a la rutina y ¡Hasta 2 meses gratis! En tu nuevo hogar

*es condición esencial permanecer en la vivienda al menos 18 meses,...";40.4638434;-3.6687026
900 €/mes;Piso en Ciudad Lineal;/alquilar/piso-concepcion-37594966605_108900/;Concepción (Distrito Ciudad Lineal. Madrid Capital);2 habs.;1 baño;45 m²;;Piso reformado a estrenar de 45m², dispone de 2 dormitorios, salón, cocina amueblada, 1 baño, calefacción individual de gas natura...;40.4364293;-3.6537639
1.500 €/mes;Piso en Centro;/alquilar/piso-justicia_chueca28004-37512090788_108900/;Justicia-Chueca (Distrito Centro. Madrid Capital);2 habs.;1 baño;60 m²;2ª planta;Piso de 60m² dispone de 2 amplias habitaciones con armarios empotrados , salon que hace las veces de cocina, la cual esta equipada...;40.4212043;-3.6978648
764 €/mes;Piso en calle de la Princesa de Kapurtala,  s/n;/alquilar/piso-ensanche_de_vallecas_valdecarros28051-3590594637_109700/;Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital);1 hab.;1 baño;43 m²;;1d discapacitados. Piso en una finca de obra nueva de 43 m² de superficie construida y emplazado en la zona de madrid capital. Est...;40.365458;-3.5899733
1.600 €/mes;Piso en calle de Circón,  s/n;/alquilar/piso-arganzuela_delicias-3674068349_109700/;Delicias (Distrito Arganzuela. Madrid Capital);3 habs.;2 baños;108 m²;2ª planta;Piso en un edificio de obra nueva de 108 m² de superficie construida y ubicado en la zona de madrid capital, enclavado en planta 2...;40.3969509;-3.6906645
5.500 €/mes;Piso en Castellana;/alquilar/piso-salamanca_castellana28001-35888719382_996152/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;3 baños;230 m²;1ª planta;"Piso planta 1 º
Superficie construida: 230 m²
3 dormitorios, 2 baños, 1 dormitorio servicio, 1 baño servicio
Año construcción: 195...";40.429334;-3.6864855
3.900 €/mes;Piso en Aeropuerto;/alquilar/piso-aeropuerto28042-37524071140_527060/;Aeropuerto (Distrito Barajas. Madrid Capital);4 habs.;3 baños;210 m²;3ª planta;Situado en la zona de nuevos ministerios distrito chamberí, este piso forma parte de la conocida urbanización géminis, con portal ...;40.4451276;-3.6995922
1.350 €/mes;Piso en calle de Arganda;/alquilar/piso-acacias28005-27540478885_100200/;Acacias (Distrito Arganzuela. Madrid Capital);2 habs.;2 baños;80 m²;2ª planta;"Agencia inmobiliaria de madrid zona pirámides - acacias - parque de madrid rio - pasillo verde - calle arganda.

Alquila inmueble ...";40.3981192;-3.7049714
3.000 €/mes;Piso en calle del Bonetillo, 14;/alquilar/piso-centro_palacio28013-35908417562_108700/;Palacio (Distrito Centro. Madrid Capital);4 habs.;2 baños;190 m²;;Iad ofrece este maravilloso y exclusivo dúplex en una de las mejores zonas de todo madrid, a escasos 30 metros de la plaza de óper...;40.4168847;-3.7090647
4.250 €/mes;Casa en calle de Gloria Fuertes;/alquilar/casa-fuencarral_el_pardo_el_pardo28035-35919471532_520609/;El Pardo (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;4 baños;363 m²;;"Gavac alquila 3 chalés adosados en la selecta urbanización privada de “residencial la mina”. 
Con una lujosa edificación de 461 m²...";40.495490969;-3.72510379
1.900 €/mes;Piso en calle de Hortaleza;/alquilar/piso-justicia_chueca28004-37564471957_996331/;Justicia-Chueca (Distrito Centro. Madrid Capital);2 habs.;2 baños;100 m²;2ª planta;"Clubdomusl alquila piso de dos dormitorios totalmente amueblado en edificio singular.

Superficie de 100 m² con salón, cocina amue...";40.4230293;-3.6990066
2.400 €/mes;Piso en calle Cava de San Miguel;/alquilar/piso-sol_barrio28005-37572645381_101800/;Sol (Distrito Centro. Madrid Capital);2 habs.;2 baños;125 m²;;Estupendo piso exterior de lujo y diseño de 125 m² en plaza mayor, madrid. Disponible a partir del 1 de diciembre de 2023. Cuenta ...;40.4146874;-3.708254
2.400 €/mes;Piso en calle de Fernández de la Hoz;/alquilar/piso-chamberi_almagro28010-35026639039_280500/;Almagro (Distrito Chamberí. Madrid Capital);4 habs.;2 baños;172 m²;4ª planta;"¡Increíble piso en alquiler en la codiciada calle fernández de la hoz, en madrid!

Este hermoso piso cuenta con todo lo que necesi...";40.436399;-3.6948303
1.200 €/mes;Piso en calle de Américo Castro;/alquilar/piso-sanchinarro28050-29229380172_101800/;Sanchinarro (Distrito Hortaleza. Madrid Capital);1 hab.;1 baño;68 m²;;Amueblado y con plaza de garaje. Suelos de mármol, calefacción de gas natural a través de suelo radiante, lo que dota al ambiente ...;40.4980619;-3.6515038
1.800 €/mes;Piso en Paseo de la Castellana, 207;/alquilar/piso-tetuan_almenara28046-36704836692_100500/;Almenara (Distrito Tetuán. Madrid Capital);2 habs.;2 baños;79 m²;;Excelente vivienda de dos habitaciones con reforma de diseño industrial en pleno paseo de la castellana, a pocos metros de la plaz...;40.4697;-3.68888
7.000 €/mes;Piso en Paseo del General Martínez Campos;/alquilar/piso-chamberi_almagro28010-35000945288_517811/;Almagro (Distrito Chamberí. Madrid Capital);4 habs.;4 baños;305 m²;5ª planta;Espectacular piso de 300m² en el barrio de almagro, reformado y amueblado. Con un amplio hall con armario gabanero,  da paso al sa...;40.4351708;-3.6966992
2.600 €/mes;Piso en calle de Villanueva;/alquilar/piso-moncloa_aravaca_arguelles28008-35094091982_524612/;Argüelles (Distrito Moncloa-Aravaca. Madrid Capital);1 hab.;1 baño;73 m²;6ª planta;"Inmogil gestión, ofrece en alquiler apartamento alto standing con un  dormitorio en calle princesa de madrid.

Inmejorable ubicaci...";40.4221484;-3.6824156
1.450 €/mes;Piso en Avenida de la Gran Vía de Hortaleza;/alquilar/piso-pinar_del_rey28033-27550610757_101800/;Pinar del Rey (Distrito Hortaleza. Madrid Capital);2 habs.;2 baños;107 m²;;Casas y más alquila magnífica vivienda semiamueblada en en urbanización de lujo en gran vía de hortaleza (los altos de arturo sori...;40.466942127;-3.658975235
2.000 €/mes;Piso en calle del Duque de Rivas;/alquilar/piso-centro_embajadores_lavapies28012-37502824668_100500/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);2 habs.;2 baños;90 m²;1ª planta;Urbanissimo real estate comercializa el alquiler de piso a estrenar semiamueblado, de techos altos muy luminoso, en edificio clási...;40.413114;-3.7063103
3.300 €/mes;Piso en Nueva España;/alquilar/piso-nueva_espana28036-37595340932_102200/;Nueva España (Distrito Chamartín. Madrid Capital);4 habs.;3 baños;222 m²;7ª planta;Arrigain madrid ofrece alquiler este fantástico piso en pleno corazón del barrio de nueva españa (chamartín), en la zona de la igl...;40.4580696;-3.6875186
2.100 €/mes;Piso en calle de Velázquez;/alquilar/piso-jeronimos28001-15096570440_511891/;Jerónimos (Distrito Retiro. Madrid Capital);2 habs.;2 baños;100 m²;6ª planta;Keyok inmobiliaria gestiona este exclusivo y luminoso piso sin amueblar de 90 m², 2 dormitorios y 2 baños. El inmueble situado pró...;40.4281597;-3.6840996
1.000 €/mes;Piso en Bellas Vistas;/alquilar/piso-bellas_vistas28039-35925263830_108500/;Bellas Vistas (Distrito Tetuán. Madrid Capital);1 hab.;1 baño;52 m²;;"Bek properties presenta este piso lleno de luz y alegría. 
Un cuarto piso con ascensor. 
Tiene aire acondicionado. 
Cocina equipad...";40.4508082;-3.7094351
3.000 €/mes;Piso en Peñagrande;/alquilar/piso-penagrande28035-37585916924_100500/;Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital);4 habs.;4 baños;238 m²;6ª planta;Se alquila extraordinario piso de lujo totalmente amueblado en sexta planta orientación sur y muy luminoso, en zona norte de madri...;40.4755901;-3.7193414
3.400 €/mes;Piso en calle Lagasca;/alquilar/piso-recoletos28001-35862404926_100500/;Recoletos (Distrito Salamanca. Madrid Capital);1 hab.;2 baños;150 m²;;"“”diseño, lujo, vanguardia y súper luminoso con reforma a estrenar””

En la zona prime de salamanca, a escasos metros de la calle ...";40.4341928;-3.6843325
5.000 €/mes;Estudio en calle de Francisco Sancha;/alquilar/estudio-fuencarral_el_pardo_valverde28034-95908405732_100100/;Valverde (Distrito Fuencarral-El Pardo. Madrid Capital);;2 baños;119 m²;;"Piso loft duplex de diseño, automatizado con domótica y asistentes virtuales.
Alquilamos este apartamento a estrenar equipado de ""...";40.4870853;-3.6868609
2.500 €/mes;Piso en calle de Roberto Domingo;/alquilar/piso-guindalera28028-37571688971_101800/;Guindalera (Distrito Salamanca. Madrid Capital);4 habs.;2 baños;150 m²;;Piso luminoso de 150m² amueblado, se distribuye en zona de día con un hall de entrada con armario, amplio salón comedor con vistas...;40.4350498;-3.6613347
2.200 €/mes;Piso en calle de Juan Ramón Jiménez, 8;/alquilar/piso-castilla28036-7584725985_521170/;Castilla (Distrito Chamartín. Madrid Capital);1 hab.;2 baños;76 m²;4ª planta;"Alto standing, todo un lujo en pleno madrid.

Diseño y modernidad es la descripción de este piso. Magnífico piso en alquiler, muy ...";40.458498657738545;-3.68656016188674
875 €/mes;Apartamento en Carretera del Barrio de la Fortuna;/alquilar/apartamento-cuatro_vientos28054-37588179581_101800/;Cuatro Vientos (Distrito Latina. Madrid Capital);1 hab.;1 baño;60 m²;;Se alquila vivienda seminueva con ascensor de un sólo dormitorio, salón, cocina y baño. El inmueble, según catastro, tiene unos 60...;40.367840935;-3.766771668
4.500 €/mes;Piso en Hortaleza;/alquilar/piso-piovera28043-37523774824_109300/;Piovera (Distrito Hortaleza. Madrid Capital);4 habs.;4 baños;224 m²;;"Piso de lujo prácticamente a estrenar en urbanización con 5 años de antigüedad. 
La casa está construida con excelentes calidades....";40.4554297;-3.6455308
6.000 €/mes;Piso en Avenida del General Perón;/alquilar/piso-tetuan_cuatro_caminos28020-36674537194_107700/;Cuatro Caminos (Distrito Tetuán. Madrid Capital);5 habs.;4 baños;360 m²;;En el sexto piso de un edificio recien reformado se encuentra este piso de 360m², 5 dormitorios, 4 baños  con mucha luz y en perfe...;40.4519964358233;-3.69368538523645
3.950 €/mes;Piso en calle del Príncipe de Vergara;/alquilar/piso-recoletos28001-36761009785_995410/;Recoletos (Distrito Salamanca. Madrid Capital);4 habs.;3 baños;204 m²;7ª planta;"¡Bienvenidos a habitania!

Les presentamos una verdadera joya arquitectónica en pleno corazón de salamanca. Esta vivienda señorial...";40.4247242;-3.6799982
2.650 €/mes;Piso en calle de Antonio Rodríguez Villa;/alquilar/piso-chamartin_el_viso28002-25873918896_101800/;El Viso (Distrito Chamartín. Madrid Capital);1 hab.;1 baño;119 m²;;"Civitas inmobiliaria ofrece ático en alquiler en el viso.

El inmueble cuenta con 86 m² útiles. Salón comedor, cocina completament...";40.4441619;-3.681819
1.500 €/mes;Piso en Plaza de Jacinto Benavente;/alquilar/piso-cortes_huertas28012-35928824857_998664/;Cortes-Huertas (Distrito Centro. Madrid Capital);1 hab.;1 baño;45 m²;3ª planta;Atencion solo para estudiantes, magnifico apartamento recién reformado en pleno centro de la capital de madrid, la vivienda consta...;40.4148685;-3.703754
3.400 €/mes;Piso en Estrella;/alquilar/piso-retiro_estrella28007-36736613668_179400/;Estrella (Distrito Retiro. Madrid Capital);3 habs.;2 baños;127 m²;3ª planta;Magnapol alquila piso a estrenar en urbanización cerrada con seguridad 24 hs,amplia piscina,gimnasio,zona verdes para niños en ple...;40.4119431;-3.6692663
3.500 €/mes;Dúplex en calle de Pérez Cidón;/alquilar/duplex-concepcion-37535589799_101000/;Concepción (Distrito Ciudad Lineal. Madrid Capital);4 habs.;4 baños;223 m²;;Arturo soria: fantástica vivienda completamente amueblada. Duplex con terraza de 50 metros en una discreta urbanización cerrada de...;40.4446586;-3.6415461
1.800 €/mes;Piso en calle de Atocha;/alquilar/piso-centro_embajadores_lavapies28012-35846408273_100500/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);3 habs.;1 baño;83 m²;;"Anna inmobiliaria alquila precioso piso en plena calle atocha.
Vivienda que consta de habitación doble, cocina completamente amueb...";40.4102342;-3.6943457
1.800 €/mes;Piso en calle de Santa Isabel;/alquilar/piso-cortes_huertas28012-10899848193_522357/;Cortes-Huertas (Distrito Centro. Madrid Capital);2 habs.;3 baños;130 m²;2ª planta;"Edificio totalmente rehabilitado en un enclave espectacular.
Apartamento amueblado ""a estrenar"" - oportunidad 
Una oportunidad úni...";40.4085439;-3.6940487
3.900 €/mes;Piso en calle de Santiago Bernabéu;/alquilar/piso-chamartin_el_viso28036-37570801980_100500/;El Viso (Distrito Chamartín. Madrid Capital);4 habs.;4 baños;210 m²;6ª planta;"Domus madrid real estate alquila piso de lujo reformado en la calle santiago bernabéu.

Espectacular piso reformado de 230 m² cons...";40.4502628;-3.6892419
1.200 €/mes;Piso en calle de José Arcones Gil;/alquilar/piso-ciudad_lineal_pueblo_nuevo28037-37544381497_991170/;Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital);3 habs.;2 baños;93 m²;8ª planta;Magnífica y confortable vivienda con doble orientación (sur y oeste), gracias a eso tiene mucha luz natural durante todo el día, a...;40.4356936;-3.6389895
3.250 €/mes;Piso en calle de Alcalá;/alquilar/piso-goya28009-36677021628_992528/;Goya (Distrito Salamanca. Madrid Capital);3 habs.;3 baños;205 m²;7ª planta;Piso con una reforma integral en una de las zonas residenciales y comerciales más selectas de madrid y muy cerca del parque del re...;40.4231321;-3.6790136
900 €/mes;Piso en Rejas;/alquilar/piso-rejas28022-37593654929_995477/;Rejas (Distrito San Blas. Madrid Capital);1 hab.;2 baños;76 m²;3ª planta;Precioso loft de 76m² en dos alturas, planta baja salón con cocina americana amueblada y equipada con electrodomésticos, 1 baño, 2...;40.4430097;-3.5849023
1.425 €/mes;Piso en Avenida de Monasterio de Silos, 77;/alquilar/piso-montecarmelo28049-36745410695_100500/;Montecarmelo (Distrito Fuencarral-El Pardo. Madrid Capital);2 habs.;1 baño;75 m²;;Cómodo, amplio, luminoso y practico piso amueblado de tres habitaciones en montecarmelo, zona de moda en madrid capital. Cocina to...;40.5083;-3.6933
2.800 €/mes;Piso en calle del Conde de Peñalver, 62;/alquilar/piso-salamanca_castellana28006-33359152118_514353/;Castellana (Distrito Salamanca. Madrid Capital);3 habs.;2 baños;85 m²;6ª planta;Apartamento a estrenar de 75 metros útiles en la calle conde de peñalver. Situado en la sexta planta del edificio. Apartamento int...;40.431011742913235;-3.674980877874439
2.200 €/mes;Piso en calle de Dionisio Inca Yupanqui;/alquilar/piso-piovera28043-37510073311_100500/;Piovera (Distrito Hortaleza. Madrid Capital);3 habs.;2 baños;125 m²;1ª planta;"Alquiler por temporada, máximo hasta julio 2024.
El viso inmobiliaria ofrece magnífico piso amueblado de 125 m²c, totalmente exter...";40.4618441;-3.6311636
4.000 €/mes;Ático en Salamanca;/alquilar/atico-salamanca_castellana28006-36759668105_149200/;Castellana (Distrito Salamanca. Madrid Capital);3 habs.;2 baños;153 m²;;En el distrito de salamanca en la zona de castellana, magnifico ático de 153 m², con alta calidades y estupendas vistas, en finca ...;40.4365504;-3.6794089
