precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude
776.000 €;Piso en calle Joaquín Lorenzo;/comprar/piso-penagrande28035-40049127765_109700/;Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;2 baños;76 m²;;Piso en una finca de obra nueva de 76 m2 de superficie construida y emplazado en la zona de Madrid Capital. Está dispuesto en 3 habitaciones y terraza. Incluye como acabados armarios empotrados 2 habitaciones.;40,4743861;-3,7288342
766.000 €;Piso en calle de los Mártires Concepcionistas;/comprar/piso-lista_barrio28006-42540110190_526198/;Lista (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;97 m²;2ª planta;¡Bienvenido al barrio de salamanca, en la encantadora calle de las mártires concepcionistas, donde la elegancia y la comodidad se ...;40.4294626;-3.6707157
450.000 €;Piso en calle de Velázquez;/comprar/piso-salamanca_castellana28006-31704068742_101800/;Castellana (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;56 m²;3ª planta;"Piso en venta en castellana

Vivienda donde todas las estancias tienen una o varias ventanas (puente térmico).  La vivienda que se...";40.4368476;-3.6828955
210.000 €;Apartamento en calle del Cantueso;/comprar/apartamento-valdeacederas28039-44252814131_500564/;Valdeacederas (Distrito Tetuán. Madrid Capital);1 hab.;1 baño;44 m²;1ª planta;Descubra esta oportunidad de inversión en la calle cantueso, un apartamento de 44 m² que combina comodidad y potencial económico. ...;40.4671266;-3.705324
695.000 €;Piso en Cuatro Caminos;/comprar/piso-tetuan_cuatro_caminos28020-40030864231_101800/;Cuatro Caminos (Distrito Tetuán. Madrid Capital);3 habs.;2 baños;110 m²;2ª planta;Calibe asesores inmobiliarios comercializa vivienda exterior de 110 m². , con tres dormitorios, un aseo y un baño completo. El pre...;40.4470273;-3.7009934
420.000 €;Piso en calle Angel Martin Rodriguez;/comprar/piso-el_canaveral-43394360506_510067/;El Cañaveral (Distrito Vicálvaro. Madrid Capital);3 habs.;2 baños;107 m²;1ª planta;Proyectos inmobiliarios baupres le ofrece un estupendo piso a estrenar situado en el cañaveral, madrid, de 3 habitaciones y dos pl...;40.396425977;-3.554885108
750.000 €;Piso en calle del Arzobispo Morcillo;/comprar/piso-fuencarral_el_pardo_la_paz28029-43427046068_998146/;La Paz (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;2 baños;157 m²;10ª planta;"Alfa hortaleza 380, pone en venta esta amplia y luminosa vivienda de 157 m² construidos, situada en urbanización privada.

Ubicada...";40.482333855;-3.696925948
250.000 €;Piso en calle de Amaniel;/comprar/piso-universidad_malasana28015-42559355786_100200/;Universidad-Malasaña (Distrito Centro. Madrid Capital);2 habs.;;52 m²;;"Agencia inmobiliaria de madrid zona san bernardo - conde duque – malasaña, oficina tecnocasa vende:
Piso ubicado en pleno centro d...";40.4270329;-3.7093232
776.000 €;Piso en calle Joaquín Lorenzo;/comprar/piso-penagrande28035-40049127765_109700/;Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;2 baños;76 m²;;Piso en una finca de obra nueva de 76 m² de superficie construida y emplazado en la zona de madrid capital. Está dispuesto en 3 ha...;40.4743861;-3.7288342
399.000 €;Piso en calle Enrique Urquijo, 130;/comprar/piso-el_canaveral-945856909424190_109700/;El Cañaveral (Distrito Vicálvaro. Madrid Capital);3 habs.;2 baños;209 m²;Bajo;Vivienda disponible a estrenar en planta baja de 3 dormitorios, 2 baños, el principal en suite, salón comedor, cocina con tendeder...;40.4016;-3.55845
170.000 €;Piso en calle de la Sierra del Cadí;/comprar/piso-palomeras_bajas28018-44187936801_104700/;Palomeras Bajas (Distrito Puente de Vallecas. Madrid Capital);3 habs.;1 baño;69 m²;;"***alquiler 1 año (850€) luego compra.***

Estupenda vivienda de 69m², para entrar a vivir. Consta de 3 dormitorios con armarios e...";40.3922577;-3.6612777
1.365.000 €;Piso en calle de Fernán González;/comprar/piso-ibiza28009-43336277712_100500/;Ibiza (Distrito Retiro. Madrid Capital);3 habs.;4 baños;147 m²;3ª planta;Boher gestión inmobiliaria: vende, exclusivo piso en retiro-ibiza, 3ª planta exterior, orientación este, 147 metros de los cuales ...;40.4161759;-3.6749179
590.000 €;Piso en calle del Galeón;/comprar/piso-alameda_de_osuna_barrio-30064360283_511891/;Alameda de Osuna (Distrito Barajas. Madrid Capital);3 habs.;2 baños;148 m²;Bajo;"Keyok inmobiliaria comercializa esta vivienda con una espectacular terraza de 70 metros.

La vivienda tiene 3 habitaciones y dos b...";40.454574151;-3.586877457
470.000 €;Piso en calle de Trueba y Fernández;/comprar/piso-chamartin_hispanoamerica28016-31669807834_440000/;Hispanoamérica (Distrito Chamartín. Madrid Capital);2 habs.;1 baño;107 m²;1ª planta;"Espaciosa vivienda exterior. 
Se trata de una vivienda de aproximadamente 80 m², distribuidos actualmente en un amplio salón-comed...";40.4546071;-3.6796848
2.250.000 €;Piso en El Viso;/comprar/piso-salamanca_castellana28006-41752260522_102100/;Castellana (Distrito Salamanca. Madrid Capital);5 habs.;3 baños;319 m²;;Este magnífico piso para reformar se encuentra en una de las zonas más exclusivas de madrid, en el viso, dentro del distrito de ch...;40.4446845;-3.6881722
1.290.000 €;Piso en Costillares;/comprar/piso-valdeacederas28039-34205006002_102100/;Valdeacederas (Distrito Tetuán. Madrid Capital);5 habs.;4 baños;390 m²;;Gilmar consulting inmobiliario arturo soria, presenta esta magnífica vivienda ubicada en plena calle arturo soria, con estupendas ...;40.4712324;-3.7098946
499.000 €;Piso en calle de Alcalá;/comprar/piso-guindalera28028-43430825112_100200/;Guindalera (Distrito Salamanca. Madrid Capital);3 habs.;1 baño;77 m²;2ª planta;"Agencia inmobiliaria de madrid - zona salamanca - zona lista - zona guindalera.
Se vende piso en finca señorial, luminoso con much...";40.429431;-3.6664288
3.200.000 €;Piso en calle de Núñez de Balboa;/comprar/piso-salamanca_castellana28006-38377097151_101800/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;4 baños;233 m²;4ª planta;Vivienda de 233 metros muy luminosa en planta alta exterior. En proceso de reforma, con techos altos, se entrega a estrenar y amue...;40.4323004;-3.6818526
155.000 €;Estudio en Ronda de Toledo;/comprar/estudio-centro_embajadores_lavapies28005-40038003411_440000/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);;1 baño;36 m²;;"Estudio semisótano de 36 m² útiles se encuentra en una ubicación privilegiada, a pocos metros de la estación de atocha.

Recientem...";40.4054692;-3.7061416
381.900 €;Piso en calle de Alfonso Fernández, 28;/comprar/piso-carabanchel_buenavista28054-4065501544_109700/;Buenavista (Distrito Carabanchel. Madrid Capital);3 habs.;2 baños;124 m²;1ª planta;P5 1b. Piso en un edificio de obra nueva de 124m² de superficie construida y ubicado en la zona de madrid capital. Está distribuid...;40.3664189;-3.7556685
535.000 €;Piso en calle de Cavanilles;/comprar/piso-retiro_pacifico28007-42557207032_100500/;Pacífico (Distrito Retiro. Madrid Capital);3 habs.;2 baños;130 m²;6ª planta;"Retiro - pacífico

No te puedes perder la oportunidad de conocer este piso de 130 m. De superficie con hermosas vistas. Te encontr...";40.4053512;-3.6740629
280.000 €;Piso en calle de Ardemans;/comprar/piso-guindalera28028-34175468591_440000/;Guindalera (Distrito Salamanca. Madrid Capital);2 habs.;1 baño;59 m²;7ª planta;"Venta de piso abuhardillado en séptima planta, ubicado en guindalera.

 Con una superficie aproximada de 59 m², muy luminoso. 

Se...";40.4353678;-3.6733312
695.000 €;Piso en calle de Fernández de los Ríos;/comprar/piso-chamberi_arapiles28015-44259439575_104700/;Arapiles (Distrito Chamberí. Madrid Capital);4 habs.;2 baños;147 m²;;Magnífica vivienda situada en una 1ª planta exterior en pleno corazón de chamberí, vivienda de 147 m², está dividido en hall de en...;40.4351407;-3.7108659
5.800.000 €;Ático en Paseo de la Habana;/comprar/atico-nueva_espana28036-24261975323_101800/;Nueva España (Distrito Chamartín. Madrid Capital);4 habs.;5 baños;518 m²;;Ático con jardín y piscina privada, en urbanización de reciente construcción con seguridad 24h, control de acceso a visitantes. Pr...;40.4646503;-3.6798026
879.000 €;Piso en calle de Diego de León;/comprar/piso-salamanca_castellana28006-37504762352_101800/;Castellana (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;87 m²;6ª planta;Piso totalmente reformado de aproximadamente 87 m², ubicado en la sexta planta de un edificio en el barrio de castellana. La vivie...;40.4350206;-3.681034
595.000 €;Piso en Las Tablas;/comprar/piso-fuencarral_el_pardo_las_tablas28050-43392345263_100200/;Las Tablas (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;2 baños;100 m²;6ª planta;"Agencia inmobiliaria de madrid - zona montecarmelo - las tablas - sanchinarro - oficina tecnocasa vende:
Vivienda en urbanizacion ...";40.502549575;-3.672402569
220.000 €;Piso en calle de Eloy Gonzalo;/comprar/piso-trafalgar28010-44178350095_104700/;Trafalgar (Distrito Chamberí. Madrid Capital);1 hab.;1 baño;30 m²;;Redpiso vende estupenda vivienda en 2ª planta en pleno centro de madrid, calle eloy gonzalo muy próximo a glorieta de quevedo, viv...;40.4340276;-3.7018358
775.000 €;Piso en calle de Julio Palacios;/comprar/piso-fuencarral_el_pardo_la_paz28029-29198277108_511322/;La Paz (Distrito Fuencarral-El Pardo. Madrid Capital);4 habs.;2 baños;174 m²;2ª planta;"Global irv presenta este fantástico piso de 174m² situado en urbanización cerrada con vigilancia 24h.
Se distribuye en recibidor, ...";40.4826096;-3.6929819
429.900 €;Ático en calle de la Secoya;/comprar/atico-pau_de_carabanchel28054-43402226068_527714/;Pau de Carabanchel (Distrito Carabanchel. Madrid Capital);2 habs.;1 baño;139 m²;;¡Bienvenido a tu refugio en las alturas en carabanchel alto! Este encantador ático, situado en la planta 6ª, ofrece un estilo de v...;40.3705447;-3.7431657
5.500.000 €;Piso en Salamanca;/comprar/piso-salamanca_castellana28046-43346163434_106700/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;5 baños;300 m²;;Este piso, ubicado en una dirección prestigiosa en paseo de la castellana 12, en la quinta planta del lado izquierdo del edificio ...;40.4295923;-3.6882319
460.000 €;Piso en calle de Mauro;/comprar/piso-chamartin_prosperidad28002-34221811115_100200/;Prosperidad (Distrito Chamartín. Madrid Capital);4 habs.;2 baños;105 m²;;"Agencia inmobiliaria de madrid zona barrio prosperidad oficina tecnocasa de madrid vende piso en la calle mauro.
El piso se sitúa ...";40.4437859;-3.670754
381.900 €;Piso en calle de Alfonso Fernández, 28;/comprar/piso-carabanchel_buenavista28054-4065501544_109700/;Buenavista (Distrito Carabanchel. Madrid Capital);3 habs.;2 baños;124 m²;1ª planta;P5 1B. Piso en un edificio de obra nueva de 124m2 de superficie construida y ubicado en la zona de Madrid Capital. Está distribuido en 3 habitaciones y 2 baños completos y terraza de 3 m². Incluye extras como ascensor, garaje y trastero.;40,3664189;-3,7556685
1.170.000 €;Piso en calle de Fernández de la Hoz;/comprar/piso-chamberi_almagro28003-39205359768_500635/;Almagro (Distrito Chamberí. Madrid Capital);2 habs.;2 baños;162 m²;2ª planta;Espectacular y singular vivienda, exterior, totalmente reformada, en un edificio representativo y lista para entrar a vivir, en la...;40.439194;-3.6943382
340.000 €;Piso en calle de la Drácena;/comprar/piso-nueva_espana28016-43410671003_104700/;Nueva España (Distrito Chamartín. Madrid Capital);2 habs.;1 baño;63 m²;;Real estate nueva españa. Pone a su disposición vivienda exterior de 63 m² construidos. Situado en una muy luminosa 1ª planta de o...;40.4627423;-3.6714045
1.299.000 €;Piso en calle del Pintor Juan Gris;/comprar/piso-castillejos28020-29237727897_100500/;Castillejos (Distrito Tetuán. Madrid Capital);4 habs.;3 baños;200 m²;5ª planta;"***ds realtors vende sin comisiones para el comprador***

Amplia vivienda de 4 dormitorios y 3 baños de 200 m² para entrar a vivir...";40.4574168;-3.6907946
2.395.000 €;Chalet en calle del Valle de Laciana;/comprar/chalet-mirasierra_arroyo_del_fresno28034-37548148194_101800/;Mirasierra-Arroyo del Fresno (Distrito Fuencarral-El Pardo. Madrid Capital);4 habs.;3 baños;701 m²;;"Mirasierra: chalet individual, con unas vistas a la sierra de madrid, desde el salón y el dormitorio principal, impresionantes.

L...";40.4883592;-3.7061416
372.000 €;Piso en Buenavista;/comprar/piso-carabanchel_buenavista28054-41755961139_997892/;Buenavista (Distrito Carabanchel. Madrid Capital);3 habs.;2 baños;150 m²;1ª planta;"Ref 1127. The ga money box vende piso de 110 m² + 2 plazas de garaje y trastero en pau de carabanchel.

Dispone de:

3 dormitorios...";40.3713415;-3.7632036
169.000 €;Piso en calle del Cerro de la Alcazaba;/comprar/piso-puente_de_vallecas_entrevias28053-43414336553_100500/;Entrevías (Distrito Puente de Vallecas. Madrid Capital);3 habs.;1 baño;77 m²;3ª planta;"Hf&house pone a la venta en exclusiva, amplio piso de 3 dormitorios con terraza totalmente reformado en 2013.

Venta directa y alq...";40.3829788;-3.6726898
445.000 €;Ático en Cuatro Caminos;/comprar/atico-castillejos28020-42532292258_102100/;Castillejos (Distrito Tetuán. Madrid Capital);1 hab.;1 baño;71 m²;;Gilmar consulting inmobiliario castellana-orense en la zona de cuatro caminos vende espectacular ático totalmente reformado a estr...;40.4561816;-3.6948566
340.000 €;Piso en Aravaca;/comprar/piso-moncloa_aravaca_aravaca28023-40859536095_100200/;Aravaca (Distrito Moncloa-Aravaca. Madrid Capital);3 habs.;2 baños;79 m²;2ª planta;"Agencia inmobiliaria de madrid zona aravaca - valdemarin tecnocasa estudio aravaca sl
Piso duplex en venta:
Estupendo duplex en pl...";40.4585039;-3.7802767
185.000 €;Piso en Peñagrande;/comprar/piso-penagrande28035-44217887687_100200/;Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital);1 hab.;1 baño;37 m²;;"Agencia inmobiliaria de madrid - zona avenida de la ilustración - barrio del pilar - peñagrande, oficina tecnocasa. 

¡No pierdas ...";40.4798788;-3.7159176
190.000 €;Piso en calle de Arcos de Jalón;/comprar/piso-arcos28037-23413872187_100500/;Arcos (Distrito San Blas. Madrid Capital);3 habs.;1 baño;90 m²;1ª planta;"San blas – arcos

Piso de 90 m² de 3 habitaciones exteriores dobles, es decir muy luminosas.
Un amplio salón exterior para tus reu...";40.4236416;-3.6164766
1.275.000 €;Piso en calle de los Gavilanes;/comprar/piso-fuentelarreina28035-42547777323_101800/;Fuentelarreina (Distrito Fuencarral-El Pardo. Madrid Capital);5 habs.;3 baños;305 m²;5ª planta;"Puerta de hierro, vistas al golf de puerta de hierro y al golf de la federación.

Vivienda totalmente reformada y ideal para famil...";40.478385;-3.7389864
430.000 €;Piso en Corralejos;/comprar/piso-corralejos28042-42563928053_100200/;Corralejos (Distrito Barajas. Madrid Capital);2 habs.;2 baños;114 m²;1ª planta;"'tecnocasa - barajas - corralejos- madrid vende piso en calle bahía de santander
Espectacular vivienda exterior en la zona de coro...";40.4429719;-3.710128
390.000 €;Piso en Castilla;/comprar/piso-castilla28036-44196795471_100200/;Castilla (Distrito Chamartín. Madrid Capital);1 hab.;1 baño;66 m²;1ª planta;"Agencia inmobiliaria de madrid zona plaza castilla oficina tecnocasa de madrid.

Oficina tecnocasa. En venta: séptima planta en la...";40.4675281;-3.6866726
167.260 €;Piso en Centro Histórico;/comprar/piso-vicalvaro_centro_historico-44175045595_100200/;Centro Histórico (Distrito Vicálvaro. Madrid Capital);2 habs.;1 baño;72 m²;2ª planta;"Tecnocasa vicalvaro vende estupendo piso en el casco histórico de vicalvaro, en una segunda planta muy luminosa.
¡Descubre tu nuev...";40.4030942;-3.608595
1.450.000 €;Piso en calle de Arturo Soria;/comprar/piso-ciudad_lineal_colina28043-36715316434_109300/;Colina (Distrito Ciudad Lineal. Madrid Capital);5 habs.;4 baños;320 m²;;"Les presentamos una vivienda de 4 habitaciones y 5 baños en finca señorial de arturo soria.
Se trata de un piso con mucha luminosi...";40.4805268;-3.6673416
850.000 €;Ático en calle de Torrelaguna;/comprar/atico-ciudad_lineal_san_pascual-30007890895_440000/;San Pascual (Distrito Ciudad Lineal. Madrid Capital);3 habs.;2 baños;119 m²;;Fantástico ático duplex con una superficie catastral total de 119 m², repartidos en las dos últimas plantas del edificio, siendo l...;40.443971;-3.6542466
6.900.000 €;Dúplex en El Viso;/comprar/duplex-chamartin_hispanoamerica28036-21765873616_102100/;Hispanoamérica (Distrito Chamartín. Madrid Capital);5 habs.;6 baños;621 m²;;Gilmar real estate viso-chamartín vende un verdadero tesoro en el viso: un ático-dúplex que reúne el lujo, la amplitud y el confor...;40.4498391;-3.7010886
365.000 €;Piso en calle del Cantueso;/comprar/piso-valdeacederas28029-44266445304_500564/;Valdeacederas (Distrito Tetuán. Madrid Capital);3 habs.;2 baños;98 m²;1ª planta;Presentamos una espectacular vivienda ubicada en el corazón del vibrante distrito de tetuán. Este exclusivo piso, completamente re...;40.4686335;-3.7037047
950.000 €;Piso en Avenida de Concha Espina;/comprar/piso-chamartin_hispanoamerica28016-26741080610_101800/;Hispanoamérica (Distrito Chamartín. Madrid Capital);3 habs.;2 baños;141 m²;1ª planta;Piso de 141m², que se ha dividido en 2 apartamentos, cada uno con 1 dormitorio, 1 baño, salón y cocina independientes. El estado e...;40.4515153;-3.6840982
760.000 €;Piso en calle de la Puebla;/comprar/piso-universidad_malasana28004-42589193056_440000/;Universidad-Malasaña (Distrito Centro. Madrid Capital);3 habs.;2 baños;126 m²;3ª planta;"Magnífico piso totalmente reformado,  situado en el corazón de  madrid, en la zona centro - malasaña.

La vivienda está compuesta ...";40.422165;-3.7027568
199.900 €;Piso en calle de Campo Real;/comprar/piso-berruguete28039-43384936374_100200/;Berruguete (Distrito Tetuán. Madrid Capital);;;46 m²;2ª planta;"Agencia inmobiliaria de madrid zona berruguete - tetuán oficina tecnocasa
En venta:
Piso en la calle campo real en segunda planta ...";40.4594965;-3.7093993
1.250.000 €;Ático en Chamberí - Almagro;/comprar/atico-chamberi_almagro28010-44265890354_101800/;Almagro (Distrito Chamberí. Madrid Capital);2 habs.;2 baños;101 m²;;"Luminoso ático en almagro recién reformado de (101 metros incluyendo la terraza).

La propiedad consta de dos habitaciones y dos b...";40.4364734;-3.6918306
2.395.000 €;Piso en calle de Santa Engracia;/comprar/piso-rios_rosas28003-35021706063_101800/;Ríos Rosas (Distrito Chamberí. Madrid Capital);4 habs.;5 baños;264 m²;3ª planta;"A estrenar, piso totalmente reformado con primeras calidades. Totalmente exterior.

3 dormitorios principales, con sus 3 cuartos d...";40.4445749;-3.7031179
965.000 €;Piso en Plaza de Valparaíso;/comprar/piso-castilla28016-31713777328_440000/;Castilla (Distrito Chamartín. Madrid Capital);3 habs.;3 baños;145 m²;4ª planta;Impresionante vivienda en planta alta con vistas despejadas al parque valparaíso.  Cabe destacar que en origen eran dos viviendas ...;40.4547644;-3.6807607
440.000 €;Piso en calle del Pilar de Zaragoza;/comprar/piso-guindalera28028-40908557191_440000/;Guindalera (Distrito Salamanca. Madrid Capital);3 habs.;1 baño;78 m²;1ª planta;Vivienda exterior  con mucho sol en una ubicación privilegiada de guindalera, en la misma calle de pilar de zaragoza a escasos met...;40.4361518;-3.6717736
435.000 €;Piso en calle del Velacho Alto;/comprar/piso-apostol_santiago-44262391535_104700/;Apóstol Santiago (Distrito Hortaleza. Madrid Capital);3 habs.;2 baños;127 m²;;Este piso que buscas suena como un lugar ideal para vivir. Aquí tienes una descripción que podría encajar con lo que estás buscand...;40.4721965;-3.6592241
220.000 €;Piso en calle de Arriaza;/comprar/piso-moncloa_aravaca_arguelles28008-42523690713_100200/;Argüelles (Distrito Moncloa-Aravaca. Madrid Capital);2 habs.;1 baño;35 m²;;"Agencia inmobiliaria de madrid zona arguelles - plaza españa - conde duque oficina tecnocasa vende:
Vivienda ubicada en c/arriaza,...";40.4217514;-3.716188
315.000 €;Piso en calle de Eugenia de Montijo, nº 97;/comprar/piso-carabanchel_buenavista28044-89254531052_998115/;Buenavista (Distrito Carabanchel. Madrid Capital);3 habs.;3 baños;147 m²;1ª planta;Edificio estilo modéjar! Edificio singular. Orientación sur, luz todo el día. Edificio estilo modéjar, patio del mismo estilo de 5...;40.37453369082771;-3.7507807215484434
475.000 €;Piso en Canillas;/comprar/piso-hortaleza_canillas28043-38379989749_102100/;Canillas (Distrito Hortaleza. Madrid Capital);4 habs.;2 baños;98 m²;;Gilmar consulting inmobiliario arturo soria, comercializa este precioso piso de cuatro dormitorios con terraza. Con una comunicaci...;40.4611353;-3.645321
1.040.000 €;Piso en calle de Ibiza;/comprar/piso-ibiza28009-44189983370_524350/;Ibiza (Distrito Retiro. Madrid Capital);3 habs.;2 baños;133 m²;4ª planta;"Oasis house les ofrece este precioso piso a estrenar y amueblado en el barrio de ibiza, cerca del parque de retiro.
Este acogedor ...";40.4179578;-3.6729057
560.000 €;Casa adosada en calle Marqués de Casa Tilly,  S/N;/comprar/casa_adosada-el_canaveral-43354862645_109700/;El Cañaveral (Distrito Vicálvaro. Madrid Capital);4 habs.;3 baños;248 m²;;Casa adosada de obra nueva, de 248 m2 de superficie construida, y emplazada en la zona de Madrid Capital.  Está dispuesta en 4 habitaciones.;40,4039802539351;-3,54772607438229
1.599.000 €;Piso en calle de los Mártires Concepcionistas, 18;/comprar/piso-lista_barrio28006-42533631072_100500/;Lista (Distrito Salamanca. Madrid Capital);4 habs.;4 baños;200 m²;6ª planta;Agencia inmobiliaria ds realtors te ofrece, sin honorarios al comprador, esta magnífica vivienda recién reformada, de 188 metros c...;40.4294;-3.67044
2.250.000 €;Chalet en Avenida de Fuentelarreina;/comprar/chalet-ciudad_universitaria28035-40034925689_101800/;Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital);6 habs.;7 baños;510 m²;;Chalet independiente en puerta de hierro - fuentelarreyna, sobre parcela de 1.280m². Con una vivienda de 510m² en 3 plantas de est...;40.4730333;-3.7494618
