precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude
1.065.000 €;Piso en calle de Ferraz;/comprar/piso-moncloa_aravaca_arguelles28008-29257712910_524350/;Argüelles (Distrito Moncloa-Aravaca. Madrid Capital);2 habs.;2 baños;144 m²;4ª planta;"Oasis House les ofrece este maravilloso piso de obra nueva cerca del Parque del Oeste y del Templo de Debod.
La vivienda se distribuye en un gran salon comedor con grandes ventanales proporcionando una increíble luz. Cocina equipada de electrodomésticos de alta gama. 
La zona de descanso se compone de dos dormitorios amplios, el principal en suite y vestidor y un cuarto de baño que da servicio también a las visitas.
Es un edificio moderno y lujoso proporcionando confortabilidad y aislamiento acústico,
Tiene suelo radiante-refrescante. Aire acondicionado. 
El edificio contará con calificación energética A, reflejando el compromiso con el medio ambiente. 
En las zonas comunes hay gimnasio, sauna, piscina infinity.
En el precio viene incluido trastero y una plaza de garaje de acceso directo.
En Oasis House sabemos que la compra venta de una vivienda es una de las mayores inversiones de su vida y para ello disponemos de:
- asesoramiento financiero para su crédito hipotecario gracias a nuestros acuerdos con los principales bancos
- servicio de reformas y de proyectos de interiorismo
- profesionales inmobiliarios con formación superior, para encontrarle la vivienda que busca en la zona!
- Certificados de eficiencia energética
- Le acompañamos en todo el proceso de la compra venta, hasta el notario para que disfrute de la mayor tranquilidad
- Experiencia, eficacia y seriedad";40,4314674;-3,7222726
1.195.000 €;Piso en Goya;/comprar/piso-goya28006-34253235531_524350/;Goya (Distrito Salamanca. Madrid Capital);3 habs.;4 baños;145 m²;2ª planta;"Oasis House les ofrece este magnifico piso a estrenar en el barrio de Goya.
La vivienda se distribuye en un amplio salón comedor con cocina independiente y lavadero.
La zona de descanso tiene tres dormitorios en suite y el principal con vestidor. Tiene aseo de cortesía.
Tiene una reforma a estrenar con las mejores calidades.
La calefacción es central, con aire acondicionado por splits.
Posibilidad de alquilar o comprar dos plazas de garaje en edificio próximo. Alquiler por 300€/mes o compra por 70.000€.

En Oasis House sabemos que la compra venta de una vivienda es una de las mayores inversiones de su vida y para ello disponemos de:
- asesoramiento financiero para su crédito hipotecario gracias a nuestros acuerdos con los principales bancos
- servicio de reformas y de proyectos de interiorismo
- profesionales inmobiliarios con formación superior, para encontrarle la vivienda que busca en la zona!
- Certificados de eficiencia energética
- Le acompañamos en todo el proceso de la compra venta, hasta el notario para que disfrute de la mayor tranquilidad
- Experiencia, eficacia y seriedad
Disponemos de un amplio catálogo de viviendas que no publicamos en los portales inmobiliarios por deseo expreso de los propietarios. Pueden verlos accediendo a nuestra web www.theoasishouse. es";40,426628;-3,6737791
849.000 €;Piso en calle de Diego de León;/comprar/piso-salamanca_castellana28006-37554438688_524350/;Castellana (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;83 m²;6ª planta;"Oasis House les ofrece este inmueble único, totalmente reformado por el estudio de arquitectura Arctempus. 
Ubicado en la sexta planta de un edificio de la calle Diego de León. 
Consta de 2 habitaciones y 2 baños, uno de ellos en suite. 
Se entrega totalmente equipado y amueblado con muebles de diseño hechos a medida, acabados en madera y una excelente iluminación mediante luces LED.

En Oasis House sabemos que la compra venta de una vivienda es una de las mayores inversiones de su vida y para ello disponemos de:
- asesoramiento financiero para su crédito hipotecario gracias a nuestros acuerdos con los principales bancos
- servicio de reformas y de proyectos de interiorismo
- profesionales inmobiliarios con formación superior, para encontrarle la vivienda que busca en la zona!
- Certificados de eficiencia energética
- Le acompañamos en todo el proceso de la compra venta, hasta el notario para que disfrute de la mayor tranquilidad
- Experiencia, eficacia y seriedad
Disponemos de un amplio catálogo de viviendas que no publicamos en los portales inmobiliarios por deseo expreso de los propietarios. Pueden verlos accediendo a nuestra web WEB   theoasishouse.es";40,434362;-3,6756953
290.000 €;Piso en calle del Butrón, 27;/comprar/piso-san_blas_rosas28022-33389734272_514689/;Rosas (Distrito San Blas. Madrid Capital);3 habs.;2 baños;76 m²;6ª planta;Fantástico piso, con plaza de garaje privado, que está compuesta, por un hall, 1 baño, 1 aseo, cocina con terraza, 3 dormitorios y...;40.42578074017717;-3.6082450354172
300.000 €;Piso en calle de Ardemans;/comprar/piso-guindalera28028-34175468591_440000/;Guindalera (Distrito Salamanca. Madrid Capital);2 habs.;1 baño;59 m²;Bajo;"Se vende piso abuhardillado muy luminoso en séptima planta para reformar en guindalera. 

Se trata de una vivienda de aproximadame...";40.4353678;-3.6733312
210.000 €;Piso en calle de Escalona;/comprar/piso-latina_aluche28024-36720429649_100500/;Aluche (Distrito Latina. Madrid Capital);3 habs.;1 baño;76 m²;5ª planta;Gespain aluche-campamento vende vivienda en excelente zona. Dispone de hall con acceso a cocina y salón independiente con terraza ...;40.3978253;-3.7604835
197.000 €;Piso en Paseo de Federico García Lorca;/comprar/piso-casco_historico_de_vallecas28031-35079880310_108900/;Casco Histórico de Vallecas (Distrito Villa de Vallecas. Madrid Capital);3 habs.;1 baño;93 m²;;Piso de 93 m² en una zona tranquila con amplio salón-comedor con acceso a una terraza con vistas al paseo federico garcia lorca y ...;40.3792661;-3.6215039
265.000 €;Piso en Avenida Donostiarra;/comprar/piso-concepcion-37543076896_440000/;Concepción (Distrito Ciudad Lineal. Madrid Capital);2 habs.;1 baño;70 m²;8ª planta;"Estupenda vivienda para entrar a vivir en ciudad lineal, barrio de la concepción.
Es una octava planta, en finca con ascensor y po...";40.435219;-3.6588623
148.000 €;Piso en calle de Piedrahita;/comprar/piso-puerta_bonita28025-31753350323_100200/;Puerta Bonita (Distrito Carabanchel. Madrid Capital);2 habs.;1 baño;46 m²;;"Agencia inmobiliaria de madrid zona fatima - colonia prensa -eugenia montijo oficina tecnocasa
En venta: piso en la calle piedrahi...";40.377256;-3.7424453
387.000 €;Piso en calle del Galeón;/comprar/piso-alameda_de_osuna_barrio-30012256595_100500/;Alameda de Osuna (Distrito Barajas. Madrid Capital);4 habs.;2 baños;110 m²;2ª planta;"Vohome propiedades  alameda de osuna  vende  exclusivo piso de 110 m², con 4 habitaciones, en pleno corazón de la alameda.
La vivi...";40.4567959;-3.5851224
